Title,Abstract,Date,Authors
Regulation of fibrinolysis by C-terminal lysines operates through plasminogen and plasmin but not tissue-type plasminogen activator.,"Binding of tissue-type plasminogen (Pgn) activator (t-PA) and Pgn to fibrin regulates plasmin generation, but there is no consistent, quantitative understanding of the individual contribution of t-PA finger and kringle 2 domains to the regulation of fibrinolysis. Kringle domains bind to lysines in fibrin, and this interaction can be studied by competition with lysine analogs and removal of C-terminal lysines by carboxypeptidase B (CPB). High-throughput, precise clot lysis assays incorporating the lysine analog tranexamic acid (TA) or CPB and genetically engineered variants of t-PA were performed. In particular, wild-type (WT) t-PA (F-G-K1-K2-P) and a domain-switched variant K1K1t-PA (F-G-K1-K1-P) that lacks kringle 2 but retains normal t-PA structure were compared to probe the importance of fibrin lysine binding by t-PA kringle 2. WT t-PA showed higher rates of fibrinolysis than K1K1t-PA, but the inhibitory effects of TA or CPB were very similar for WT t-PA and the variant t-PA (< 10% difference). Urokinase plasminogen activator (u-PA)-catalyzed fibrinolysis was also inhibited by TA, even though Pgn activation could be stimulated. Fibrin treated with factor XIIIa (FXIIIa) generates crosslinked degradation products, but these did not affect the results obtained with WT t-PA and K1K1t-PA.",2012,"['Silva, M M C G', 'Thelwell, C', 'Williams, S C', 'Longstaff, C']"
Effects of extracellular DNA on plasminogen activation and fibrinolysis.,"The increased levels of extracellular DNA found in a number of disorders involving dysregulation of the fibrinolytic system may affect interactions between fibrinolytic enzymes and inhibitors. Double-stranded (ds) DNA and oligonucleotides bind tissue-(tPA) and urokinase (uPA)-type plasminogen activators, plasmin, and plasminogen with submicromolar affinity. The binding of enzymes to DNA was detected by EMSA, steady-state, and stopped-flow fluorimetry. The interaction of dsDNA/oligonucleotides with tPA and uPA includes a fast bimolecular step, followed by two monomolecular steps, likely indicating slow conformational changes in the enzyme. DNA (0.1-5.0 μg/ml), but not RNA, potentiates the activation of Glu- and Lys-plasminogen by tPA and uPA by 480- and 70-fold and 10.7- and 17-fold, respectively, via a template mechanism similar to that known for fibrin. However, unlike fibrin, dsDNA/oligonucleotides moderately affect the reaction between plasmin and α(2)-antiplasmin and accelerate the inactivation of tPA and two chain uPA by plasminogen activator inhibitor-1 (PAI-1), which is potentiated by vitronectin. dsDNA (0.1-1.0 μg/ml) does not affect the rate of fibrinolysis by plasmin but increases by 4-5-fold the rate of fibrinolysis by Glu-plasminogen/plasminogen activator. The presence of α(2)-antiplasmin abolishes the potentiation of fibrinolysis by dsDNA. At higher concentrations (1.0-20 μg/ml), dsDNA competes for plasmin with fibrin and decreases the rate of fibrinolysis. dsDNA/oligonucleotides incorporated into a fibrin film also inhibit fibrinolysis. Thus, extracellular DNA at physiological concentrations may potentiate fibrinolysis by stimulating fibrin-independent plasminogen activation. Conversely, DNA could inhibit fibrinolysis by increasing the susceptibility of fibrinolytic enzymes to serpins.",2011,"['Komissarov, Andrey A', 'Florova, Galina', 'Idell, Steven']"
Addition of Arsenic Trioxide into Induction Regimens Could Not Accelerate Recovery of Abnormality of Coagulation and Fibrinolysis in Patients with Acute Promyelocytic Leukemia.,"All-trans retinoic acid combined to anthracycline-based chemotherapy is the standard regimen of acute promyelocytic leukemia. The advent of arsenic trioxide has contributed to improve the anti-leukemic efficacy in acute promyelocytic leukemia. The objectives of the current study were to evaluate if dual induction by all-trans retinoic acid and arsenic trioxide could accelerate the recovery of abnormality of coagulation and fibrinolysis in patients with acute promyelocytic leukemia. Retrospective analysis was performed in 103 newly-diagnosed patients with acute promyelocytic leukemia. Hemostatic variables and the consumption of component blood were comparably analyzed among patients treated by different induction regimen with or without arsenic trioxide. Compared to patients with other subtypes of de novo acute myeloid leukemia, patients with acute promyelocytic leukemia had lower platelet counts and fibrinogen levels, significantly prolonged prothrombin time and elevated D-dimers (P<0.001). Acute promyelocytic leukemia patients with high or intermediate risk prognostic stratification presented lower initial fibrinogen level than that of low-risk group (P<0.05). After induction treatment, abnormal coagulation and fibrinolysis of patients with acute promyelocytic leukemia was significantly improved before day 10. The recovery of abnormal hemostatic variables (platelet, prothrombin time, fibrinogen and D-dimer) was not significantly accelerated after adding arsenic trioxide in induction regimens; and the consumption of transfused component blood (platelet and plasma) did not dramatically change either. Acute promyelocytic leukemia patients with high or intermediate risk prognostic stratification had higher platelet transfusion demands than that of low-risk group (P<0.05).",2016,"['Zhang, Ye', 'Wu, SiJing', 'Luo, Dan', 'Zhou, JianFeng', 'Li, DengJu']"
The efficacy and safety of complete pericardial drainage by means of intrapericardial fibrinolysis for the prevention of complications of pericardial effusion: a systematic review protocol.,"Intrapericardial fibrinolysis has been proposed as a means of preventing complications of pericardial effusion such as cardiac tamponade, persistent and recurrent pericardial effusion, and pericardial constriction. There is a need to understand the efficacy and safety of this procedure because it shows promise. We aim to assess the effects of intrapericardial fibrinolysis in the treatment of pericardial effusion. We will search PubMed, the Cochrane Library, African Journals online, Cumulative Index to Nursing and Allied Health Literature, Trip database, Clinical trials.gov and the WHO International Clinical Trials Registry Platform for studies that evaluate the efficacy and/or safety of complete pericardial fluid drainage by intrapericardial fibrinolysis irrespective of study design, geographical location, language, age of participants, aetiology of pericarditis or types of fibrinolytics. Two authors will do the search independently, screen the search outputs for potentially eligible studies and assess whether the studies meet the inclusion criteria. Discrepancies between the two authors will be resolved through discussion and arbitration by a third author. Data from the selected studies shall be extracted using a standardised data collection form which will be piloted before use. The methodological quality of studies will be assessed using the Cochrane Collaboration's tools for assessing risk of bias for experimental studies and non-randomised studies, respectively. The primary meta-analysis will use random effects models due to expected interstudy heterogeneity. Dichotomous data will be analysed using relative risk and continuous with data mean differences, both with 95% CIs. Approval by an ethics committee is not required for this study as it is a protocol for a systematic review of published studies. The results will be disseminated through a conference presentation and peer-reviewed publication.",2016,"['Kakia, Aloysious', 'Wiysonge, Charles S', 'Ochodo, Eleanor A', 'Awotedu, Abolade A', 'Ristic, Arsen D', 'Mayosi, Bongani M']"
Matrix metalloproteinase-10 effectively reduces infarct size in experimental stroke by enhancing fibrinolysis via a thrombin-activatable fibrinolysis inhibitor-mediated mechanism.,"The fibrinolytic and matrix metalloproteinase (MMP) systems cooperate in thrombus dissolution and extracellular matrix proteolysis. The plasminogen/plasmin system activates MMPs, and some MMPs have been involved in the dissolution of fibrin by targeting fibrin(ogen) directly or by collaborating with plasmin. MMP-10 has been implicated in inflammatory/thrombotic processes and vascular integrity, but whether MMP-10 could have a profibrinolytic effect and represent a promising thrombolytic agent is unknown. The effect of MMP-10 on fibrinolysis was studied in vitro and in vivo, in MMP-10-null mice (Mmp10(-/-)), with the use of 2 different murine models of arterial thrombosis: laser-induced carotid injury and ischemic stroke. In vitro, we showed that MMP-10 was capable of enhancing tissue plasminogen activator-induced fibrinolysis via a thrombin-activatable fibrinolysis inhibitor inactivation-mediated mechanism. In vivo, delayed fibrinolysis observed after photochemical carotid injury in Mmp10(-/-) mice was reversed by active recombinant human MMP-10. In a thrombin-induced stroke model, the reperfusion and the infarct size in sham or tissue plasminogen activator-treated animals were severely impaired in Mmp10(-/-) mice. In this model, administration of active MMP-10 to wild-type animals significantly reduced blood reperfusion time and infarct size to the same extent as tissue plasminogen activator and was associated with shorter bleeding time and no intracranial hemorrhage. This effect was not observed in thrombin-activatable fibrinolysis inhibitor-deficient mice, suggesting thrombin-activatable fibrinolysis inhibitor inactivation as one of the mechanisms involved in the MMP-10 profibrinolytic effect.",2011,"['Orbe, J', 'Barrenetxe, J', 'Rodriguez, J A', 'Vivien, D', 'Orset, C', 'Parks, W C', 'Birkland, T P', 'Serrano, R', 'Purroy, A', 'Martinez de Lizarrondo, S', 'Angles-Cano, E', 'Páramo, J A']"
Thrombosis in systemic lupus erythematosus: role of impaired fibrinolysis.,"Systemic lupus erythematosus (SLE) is a chronic inflammatory autoimmune disease that can affect any part of the body, including the skin, liver, kidneys, and blood. Thrombosis is a frequent manifestation in SLE, contributing significantly to patient morbidity and mortality, although the precise mechanism(s) of how this occurs remains unclear. Fibrinolysis is the physiologic process of thrombus digestion and provides an important balance to hemostasis. This process is triggered upon vessel injury with the release of tissue-type plasminogen activator (t-PA) from endothelial cells. The central component of the fibrinolytic pathway is plasminogen, a zymogen that is converted to plasmin by t-PA. Plasminogen/plasmin is absorbed into the developing thrombus and digests fibrinogen and fibrin within the hemostatic plug to prevent excessive clot formation. Abnormalities of the fibrinolytic pathway are associated either with the development of thrombosis (impaired fibrinolysis) or, to a lesser extent, bleeding (excessive fibrinolysis). Indeed, impaired fibrinolysis has been reported in patients with SLE and may contribute to both the development of hypercoagulability and an increased risk of thrombosis. Here we discuss the role of impaired fibrinolysis and its contribution to hypercoagulability and thrombosis in SLE.",2013,"['Dhillon, Parvinderjit K', 'Adams, Murray J']"
A novel hemostasis assay for the simultaneous measurement of coagulation and fibrinolysis.,"Thrombin and plasmin are the key enzymes involved in coagulation and fibrinolysis. A novel hemostasis assay (NHA) was developed to measure thrombin and plasmin generation in a single well by a fluorimeter. The NHA uses two fluorescent substrates with non-interfering fluorescent excitation and emission spectra. The assay was tested in vitro using modulators like heparin, hirudin, epsilon-aminocaproic acid, gly-pro-arg-pro peptide and reptilase and validated by measurement of prothrombin fragment 1+2 and plasmin-alpha2-antiplasmin levels. Intra- and inter-assay coefficients of variation were < 9% and 6-25%, respectively. Interplay between coagulation and fibrinolysis was demonstrated by the effect of tissue-type plasminogen activator on thrombin generation and by the different responses of activated protein C and thrombomodulin on fibrinolysis. The last responses showed the linkage between coagulation and fibrinolysis by thrombin activatable fibrinolysis inhibitor. In conclusion, this strategy allows detection of coagulation, fibrinolysis and their interplay in a single assay.",2011,"['van Geffen, Mark', 'Loof, Arnoud', 'Lap, Paul', 'Boezeman, Jan', 'Laros-van Gorkom, Britta A P', 'Brons, Paul', 'Verbruggen, Bert', 'van Kraaij, Marian', 'van Heerde, Waander L']"
"The in-vitro effect of fibrinogen, factor XIII and thrombin-activatable fibrinolysis inhibitor on clot formation and susceptibility to tissue plasminogen activator-induced fibrinolysis in hemodilution model.","Patients suffering major traumatic or surgical bleeding are often exposed to hemodilution resulting in dilutional coagulopathy. The aim of this study was to evaluate in vitro the effects of fibrinogen, factor XIII and thrombin-activatable fibrinolysis inhibitor (TAFI) on clot formation and resistance to fibrinolysis in hemodilution conditions. Citrated whole blood from 36 healthy volunteers was diluted to 30 and 60% with lactated Ringer's solution. Blood samples were subsequently supplemented with fibrinogen, FXIII, TAFI or their combinations. Rotation thromboelastometry (ROTEM) in whole blood and thrombin generation in plasma were performed in the presence of CaCl₂ and tissue factor/EXTEM reagent, and fibrinolysis was induced by tissue plasminogen activator (tPA). Hemodilution was expressed by decrease of peak height in thrombin generation and α-angle and maximum clot firmness (MCF) in ROTEM. Fibrinogen, FXIII or TAFI did not correct the decrease in thrombin generation peak height. In ROTEM, spiking of diluted blood with fibrinogen stimulated clot propagation. In tPA-treated blood fibrinogen, FXIII and TAFI increased clot firmness and inhibited fibrinolysis. Stronger protection against fibrinolysis was achieved combining FXIII with TAFI. Hemodilution was associated with inhibition of thrombin generation; however, this effect was not sensitive to blood spiking with fibrinogen, FXIII and TAFI. In ROTEM, these hemostasis agents improved clot strength and decreased clot susceptibility to tPA in nondiluted and to more extent in diluted blood. The maximal protection against fibrinolysis was caused by TAFI. Combining FXIII with TAFI exerted synergistic inhibitory effect on fibrinolysis.",2012,"['Shenkman, Boris', 'Livnat, Tami', 'Lubetsky, Aharon', 'Tamarin, Ilia', 'Budnik, Ivan', 'Einav, Yulia', 'Martinowitz, Uriel']"
"Pre-hospital fibrinolysis in the management of patients with ST elevation acute coronary syndrome: review of the evidence, implementation and future directions.","Time to reperfusion is among the strongest predictors of clinical outcome in patients who present with ST elevation acute myocardial infarction. When time to access is equivalent, primary percutaneous coronary intervention has demonstrated superior outcomes to fibrinolysis. However, where significant delays exist in accessing percutaneous intervention, fibrinolysis has an important role. The potential for fibrinolysis delivery in the pre-hospital setting means that delays to primary percutaneous intervention need to be considered from the time that the patient becomes eligible for fibrinolysis in the field. This can be particularly challenging in patients with symptom duration ofless than two hours, as some evidence suggests fibrinolysis may be particularly beneficial in this early phase. Additionally, access to primary percutaneous intervention provided by an experienced operator, in a timely manner at any time of the day or night, is not an available option in many healthcare settings. This review focuses on the current evidence and practice of pre-hospital fibrinolysis and assesses potential roles for this therapy in the future.",2013,"['Camuglia, A C', 'Luis, S A', 'Sengupta, A', 'Bett, J H N', 'Walters, D L']"
"D-dimer: An Overview of Hemostasis and Fibrinolysis, Assays, and Clinical Applications.","D-dimer is the smallest fibrinolysis-specific degradation product found in the circulation. The origins, assays, and clinical use of D-dimer will be addressed. Hemostasis (platelet and vascular function, coagulation, fibrinolysis, hemostasis) is briefly reviewed. D-dimer assays are reviewed. The D-dimer is very sensitive to intravascular thrombus and may be markedly elevated in disseminated intravascular coagulation, acute aortic dissection, and pulmonary embolus. Because of its exquisite sensitivity, negative tests are useful in the exclusion venous thromboembolism. Elevations occur in normal pregnancy, rising two- to fourfold by delivery. D-dimer also rises with age, limiting its use in those >80 years old. There is a variable rise in D-dimer in active malignancy and indicates increased thrombosis risk in active disease. Elevated D-dimer following anticoagulation for a thrombotic event indicates increased risk of recurrent thrombosis. These and other issues are addressed.",2015,"['Olson', 'John D']"
"Effect of two doses of tranexamic acid on fibrinolysis evaluated by thromboelastography during cardiac surgery: a randomised, controlled study.","Tranexamic acid is used to decrease bleeding and transfusions during cardiac surgery. However, dosing based on pharmacokinetic data to optimally inhibit fibrinolysis is unknown. With increasing concerns regarding seizures associated with higher doses, lower dosing schemes may be important. To determine the effect of two dosing schemes compared with placebo on fibrinolysis and clinical outcomes. A double-blind, randomised, controlled, pilot trial. Single tertiary centre. Cardiac surgery patients requiring cardiopulmonary bypass. Patients were randomised to receive a 30 mg  kg(-1) bolus and continuous infusion of 16  mg  kg (-1) h(-1) (Group HIGH), a 5 mg  kg(-1) bolus followed by 5 mg  kg(-1)  h(-1) (Group LOW) or Sodium chloride (Placebo). Fibrinolysis was evaluated by thromboelastography and D-dimers. Secondary endpoints were blood loss, transfusion requirement and side effects. Thirty-three patients were included. Significant fibrinolysis was defined by LY30 more than 7.5% based on thromboelastography and was not observed after cardiopulmonary bypass in any groups. After protamine administration, LY30 differences between groups were 0.7 [95% confidence interval (95% CI) -0.04 to 1.4] between Groups HIGH and Placebo, -0.08 (95% CI -0.82 to 0.66) between Groups HIGH and LOW, and 0.78 (95% CI 0.02 to 1.5) between Groups LOW and Placebo. A significant increase in D-dimers was observed in the Group Placebo compared with the two treatment groups. There were no differences in bleeding or transfusion requirement. In this dose-finding study, there were no differences in fibrinolysis or clinical outcomes among the two tranexamic acid schemes and placebo. Any difference in fibrinolytic inhibition requires a larger adequately powered study.",2014,"['Faraoni, David', 'Cacheux, Christophe', 'Van Aelbrouck, Caroline', 'Ickx, Brigitte E', 'Barvais, Luc', 'Levy, Jerrold H']"
"Fibrinogen and factor XIII at the intersection of coagulation, fibrinolysis and inflammation.","Fibrinogen and factor XIII are two essential proteins that are involved directly in fibrin gel formation as the final step of a sequence of reactions triggered by a procoagulant stimulus. Haemostasis is the most obvious function of the resulting fibrin clot. Different variables affect the conversion of fibrinogen to fibrin as well as the mode of fibrin polymerisation and fibrin crosslinking, hereby, critically influencing the architecture of the resulting fibrin network and consequently determining its mechanical strength and resistance against fibrinolysis. Due to fibrinogen's structure with a multitude of domains and binding motifs the fibrin gel allows for complex interactions with other coagulation factors, with profibrinolytic as well as antifibrinolyic proteins, with complement factors and with various cellular receptors. These interactions enable the fibrin network to control its own further state (i. e. expansion or degradation), to influence innate immunity, and to function as a scaffold for cell migration processes. During the whole process of fibrin gel formation biologically active peptides and protein fragments are released that additionally influence cellular processes via chemotaxis or by modulating cell-cell interactions. Thus, it is not surprising that fibrinogen and factor XIII in addition to their haemostatic function influence innate immunity as well as cell-mediated reactions like wound healing, response to tissue injury or inflammatory processes. The present review summarises current knowledge of fibrinogen's and factor XIII's function in coagulation and fibrinolysis giving special emphasis on their relation to inflammation control.",2014,"['Hoppe', 'Berthold']"
Effect of warfarin treatment on thrombin activatable fibrinolysis inhibitor (TAFI) activation and TAFI-mediated inhibition of fibrinolysis.,"Severe clotting deficiencies are associated with enhanced in vitro fibrinolysis due to insufficient thrombin activatable fibrinolysis inhibitor (TAFI) activation. Because oral anticoagulant therapy (OAT) with warfarin causes a partial deficiency of vitamin K-dependent factors, its effect on clot lysability remains unclear. To evaluate plasma and blood fibrinolytic capacity in patients under stable OAT (n = 221) as compared with controls (n = 132). Fibrinolysis resistance of plasma (turbidimetry) and blood (thromboelastography) clots was calculated as the lysis time of tissue factor-induced clots exposed to 30 and 100 ng mL(-1) t-PA, respectively. Plasma PAI-1 was similar in the two groups, whereas TAFI was slightly lower in patients. OAT plasma clots lysed faster than controls (P = 0.001). The addition of the TAFIa inhibitor PTCI reduced lysis time by 14% in OAT and 34% in controls, and the difference between the groups disappeared. Similar data were obtained with blood clots. Thrombin and TAFIa generation in OAT plasma amounted to roughly 50% of controls, supporting a reduced thrombin-dependent TAFI activation. Clot resistance of OAT plasma was normalized by Ba-citrate plasma eluate or prothrombin but not by BaSO(4) serum eluate, rFVIIa or FX. Surprisingly, circulating levels of TAFIa and its inactive derivative TAFIai were higher in warfarin patients (P < 0.0001) and correlated with plasmin-antiplasmin (P = 0.0001) but not with prothrombin F(1) (+) (2) .",2013,"['Incampo, F', 'Carrieri, C', 'Galasso, R', 'Scaraggi, F A', 'Di Serio, F', 'Woodhams, B', 'Semeraro, N', 'Colucci, M']"
A novel serine protease secreted by medicinal maggots enhances plasminogen activator-induced fibrinolysis.,"Maggots of the blowfly Lucilia sericata are used for the treatment of chronic wounds. As haemostatic processes play an important role in wound healing, this study focused on the effects of maggot secretions on coagulation and fibrinolysis. The results showed that maggot secretions enhance plasminogen activator-induced formation of plasmin and fibrinolysis in a dose- and time-dependent manner. By contrast, coagulation was not affected by secretions. Biochemical studies indicated that a novel serine protease within secretions, designated Sericase, cleaved plasminogen to several fragments. Recombinant Sericase degraded plasminogen leading amongst others to the formation of the mini-plasminogen like fragment Val454-plasminogen. In addition, the presence of a non-proteolytic cofactor in secretions was discovered, which plays a role in the enhancement of plasminogen activator-induced fibrinolysis by Sericase. We conclude from our in vitro studies that the novel serine protease Sericase, with the aid of a non-proteolytic cofactor, enhances plasminogen activator-induced fibrinolysis.",2014,"['van der Plas, Mariena J A', 'Andersen, Anders S', 'Nazir, Sheresma', 'van Tilburg, Nico H', 'Oestergaard, Peter R', 'Krogfelt, Karen A', 'van Dissel, Jaap T', 'Hensbergen, Paul J', 'Bertina, Rogier M', 'Nibbering, Peter H']"
The role of coagulation/fibrinolysis during Streptococcus pyogenes infection.,"The hemostatic system comprises platelet aggregation, coagulation and fibrinolysis and is a host defense mechanism that protects the integrity of the vascular system after tissue injury. During bacterial infections, the coagulation system cooperates with the inflammatory system to eliminate the invading pathogens. However, pathogenic bacteria have frequently evolved mechanisms to exploit the hemostatic system components for their own benefit. Streptococcus pyogenes, also known as Group A Streptococcus, provides a remarkable example of the extraordinary capacity of pathogens to exploit the host hemostatic system to support microbial survival and dissemination. The coagulation cascade comprises the contact system (also known as the intrinsic pathway) and the tissue factor pathway (also known as the extrinsic pathway), both leading to fibrin formation. During the early phase of S. pyogenes infection, the activation of the contact system eventually leads to bacterial entrapment within a fibrin clot, where S. pyogenes is immobilized and killed. However, entrapped S. pyogenes can circumvent the antimicrobial effect of the clot by sequestering host plasminogen on the bacterial cell surface that, after conversion into its active proteolytic form, plasmin, degrades the fibrin network and facilitates the liberation of S. pyogenes from the clot. Furthermore, the surface-localized fibrinolytic activity also cleaves a variety of extracellular matrix proteins, thereby enabling S. pyogenes to migrate across barriers and disseminate within the host. This review summarizes the knowledge gained during the last two decades on the role of coagulation/fibrinolysis in host defense against S. pyogenes as well as the strategies developed by this pathogen to evade and exploit these host mechanisms for its own benefit.",2014,"['Loof, Torsten G', 'Deicke, Christin', 'Medina, Eva']"
Single wall carbon nanotube induced inflammation in cruor-fibrinolysis system.,"To study single wall carbon nanotubes (SWCNT) and its role in inducing inflammatory cytokines in the cruor-fibrinolysis system of rat. Twenty one Wistar rats were divided into four groups: 1) control; 2) low-dose SWCNT (0.15 mg/kg BW); 3) medium-dose SWCNT (0.75 mg/kg BW); 4) high-dose SWCNT (1.5 mg/kg BW). Intratracheal instillation of SWCNT suspensions was administered to rats once per day for 21 days. In order to assess the exposure effect of SWCNT to the rats, activity of Inflammatory cytokine was measured and markers of cruor-fibrinolysis system were studied via ELSIA. Also, change in clotting time was recorded and histopathology was studied. IL-6 and IL-8 concentrations of rats exposed to SWCNT were significantly higher than those in controls (P<0.05). The activity of inflammatory cytokines and histopathological change indicated that oxidative damage occurred. Change in clotting time in rats exposed to SWCNT decreased compared with controls. Meanwhile, t-PA (tissue-tupe plassminogen activator) and AT-III (antithrombin-III) levels in rats exposed to particulates increased or decreased significantly compared with controls (P<0.05). A similar trend was observed for D-dimer (D2D) levels, indicating that SWCNT can impact the cruor-fibrinolysis system of rat.",2013,"['Tian, Lei', 'Lin, Zhi Qing', 'Lin, Ben Cheng', 'Liu, Huan Liang', 'Yan, Jun', 'Xi, Zhu Ge']"
A role for arginine-12 in thrombin-thrombomodulin-mediated activation of thrombin-activatable fibrinolysis inhibitor.,"Thrombin-activatable fibrinolysis inhibitor (TAFI) is a proenzyme that links coagulation and fibrinolysis. TAFI can be activated by thrombin, the thrombin-thrombomodulin complex and plasmin through cleavage of the first 92 amino acids from the enzyme. In silico analysis of the TAFI sequence revealed a potential thrombin cleavage site at Arg12. The aim of this study was to determine whether TAFI can be cleaved at Arg12 and whether this cleavage plays a role in TAFI activation. A peptide based on the first 18 amino acids of TAFI was used to determine whether thrombin was able to cleave at Arg12. Mass spectrometry was performed to determine whether the Arg12-cleaved peptide was released from full-length TAFI. Furthermore, a TAFI mutant in which Arg12 was replaced by a glutamine (TAFI-R12Q) was constructed and characterized with respect to its activation kinetics. The peptide and mass spectrometry data showed that thrombin was able to cleave TAFI at Arg12, but with low efficiency in full-length TAFI. Characterization of TAFI-R12Q showed no difference in thrombin-mediated activation from wild-type TAFI. However, there was an approximately 60-fold impairment in activation of TAFI-R12Q by the thrombin-thrombomodulin complex.",2014,"['Plug, T', 'Kramer, G', 'Meijers, J C M']"
Markers of thrombogenesis and fibrinolysis and their relation to inflammation and endothelial activation in patients with idiopathic pulmonary arterial hypertension.,"Chronic anticoagulation is a standard of care in idiopathic pulmonary arterial hypertension (IPAH). However, hemostatic abnormalities in this disease remain poorly understood. Therefore, we aimed to study markers of thrombogenesis and fibrinolysis in patients with IPAH. We studied 27 consecutive patients (67% female) with IPAH aged 50.0 years (IQR: 41.0-65.0) and 16 controls without pulmonary hypertension. Prothrombin fragment 1+2 (F1+2) and thrombin-antithrombin (TAT) complexes were measured to assess thrombogenesis; tissue-type plasminogen activator (tPA) antigen and plasmin-anti-plasmin complex to characterize activation of fibrinolysis; plasminogen activator inhibitor 1 (PAI-1) to measure inhibition of fibrinolysis; and endothelin-1 (ET-1) and interleukin-6 (IL-6) to assess endothelial activation and systemic inflammation, respectively. In addition, in treatment-naive IPAH patients these markers were assessed after 3 months of PAH-specific therapies. TPA (10.1[6.8-15.8] vs 5.2[3.3-7.3] ng/ml, p<0.001), plasmin-anti-plasmin (91.5[60.3-94.2] vs 55.8[51.1-64.9] ng/ml, p<0.001), IL-6 (4.9[2.5-7.9] vs 2.1[1.3-3.8] pg/ml, p=0.001) and ET-1 (3.7 [3.3-4.5] vs 3.4[3.1-3.5], p= 0.03) were higher in patients with IPAH than in controls. In IPAH patients plasmin-anti-plasmin and tPA correlated positively with IL-6 (r=0.39, p=0.04 and r=0.63, p<0.001, respectively) and ET-1 (r=0.55, p=0.003 and r=0.59, p=0.001, respectively). No correlation was found between tPA or plasmin-anti-plasmin and markers of thrombogenesis. Plasmin-anti-plasmin decreased after 3 months of PAH specific therapy while the other markers remained unchanged.",2013,"['Kopeć, Grzegorz', 'Moertl, Deddo', 'Steiner, Sabine', 'Stępień, Ewa', 'Mikołajczyk, Tomasz', 'Podolec, Jakub', 'Waligóra, Marcin', 'Stępniewski, Jakub', 'Tomkiewicz-Pająk, Lidia', 'Guzik, Tomasz', 'Podolec, Piotr']"
Endogenous Fibrinolysis: An Important Mediator of Thrombus Formation and Cardiovascular Risk.,"Most acute cardiovascular events are attributable to arterial thrombosis. Plaque rupture or erosion stimulates platelet activation, aggregation, and thrombosis, whilst simultaneously activating enzymatic processes that mediate endogenous fibrinolysis to physiologically maintain vessel patency. Interplay between these pathways determines clinical outcome. If proaggregatory factors predominate, the thrombus may propagate, leading to vessel occlusion. However, if balanced by a healthy fibrinolytic system, thrombosis may not occur or cause lasting occlusion. Despite abundant evidence for the fibrinolytic system regulating thrombosis, it has been overlooked compared with platelet reactivity, partly due to a lack of techniques to measure it. We evaluate evidence for endogenous fibrinolysis in arterial thrombosis and review techniques to assess it, including biomarkers and global assays, such as thromboelastography and the Global Thrombosis Test. Global assays, simultaneously assessing proaggregatory and fibrinolytic pathways, could play a role in risk stratification and in identifying impaired fibrinolysis as a potential target for pharmacological modulation.",2015,"['Okafor, Osita N', 'Gorog, Diana A']"
Clinical review: intrapericardial fibrinolysis in management of purulent pericarditis.,"Purulent pericarditis (PP) is a potentially life-threatening disease. Reported mortality rates are between 20 and 30%. Constrictive pericarditis occurs over the course of PP in at least 3.5% of cases. The frequency of persistent PP (chronic or recurrent purulent pericardial effusion occurring despite drainage and adequate antibiotherapy) is unknown because this entity was not previously classified as a complication of PP. No consensus exists on the optimal management of PP. Nevertheless, the cornerstone of PP management is complete eradication of the focus of infection. In retrospective studies, compared to simple drainage, systematic pericardiectomy provided a prevention of constrictive pericarditis with better clinical outcome. Because of potential morbidity associated with pericardiectomy, intrapericardial fibrinolysis has been proposed as a less invasive method for prevention of persistent PP and constrictive pericarditis. Experimental data demonstrate that fibrin formation, which occurs during the first week of the disease, is an essential step in the evolution to constrictive pericarditis and persistent PP. We reviewed the literature using the MEDLINE database. We evaluated the clinical efficacy, outcome, and complications of pericardial fibrinolysis. Seventy-four cases of fibrinolysis in PP were analysed. Pericarditis of tuberculous origin were excluded. Among the 40 included cases, only two treated by late fibrinolysis encountered failure requiring pericardiectomy. No patient encountered clinical or echocardiographic features of constriction during follow-up. Only one serious complication was described. Despite the lack of definitive evidence, potential benefits of fibrinolysis as a less invasive alternative to surgery in the management of PP seem promising. Early consideration should be given to fibrinolysis in order to prevent both constrictive and persistent PP. Nevertheless, in case of failure of fibrinolysis, pericardiectomy remains the primary option for complete eradication of infection.",2011,"['Augustin, Pascal', 'Desmard, Mathieu', 'Mordant, Pierre', 'Lasocki, Sigismond', 'Maury, Jean-Michel', 'Heming, Nicholas', 'Montravers, Philippe']"
