Title,Abstract,Date,Authors
Altered fibrin clot structure/function in patients with antiphospholipid syndrome: association with thrombotic manifestation.,"We tested the hypothesis that plasma fibrin clot structure/function is unfavourably altered in patients with antiphospholipid syndrome (APS). Ex vivo plasma clot permeability, turbidity and susceptibility to lysis were determined in 126 consecutive patients with APS enrolled five months or more since thrombotic event vs 105 controls. Patients with both primary and secondary APS were characterised by 11% lower clot permeability (p<0.001), 4.8% shorter lag phase (p<0.001), 10% longer clot lysis time (p<0.001), and 4.7% higher maximum level of D-dimer released from clots (p=0.02) as compared to the controls. Scanning electron microscopy images confirmed denser fibrin networks composed of thinner fibres in APS. Clots from patients with ""triple-antibody positivity"" were formed after shorter lag phase (p=0.019) and were lysed at a slower rate (p=0.004) than in the remainder. Clots from APS patients who experienced stroke and/or myocardial infarction were 8% less permeable (p=0.01) and susceptible to lysis (10.4% longer clot lysis time [p=0.006] and 4.5% slower release of D-dimer from clots [p=0.01]) compared with those following venous thromboembolism alone. Multivariate analysis adjusted for potential confounders showed that in APS patients, lupus anticoagulant and ""triple-positivity"" were the independent predictors of clot permeability, while ""triple-positivity"" predicted lysis time. We conclude that APS is associated with prothrombotic plasma fibrin clot phenotype, with more pronounced abnormalities in arterial thrombosis. Molecular background for this novel prothrombotic mechanism in APS remains to be established.",2014,"['Celińska-Lowenhoff, M', 'Iwaniec, T', 'Padjas, A', 'Musiał, J', 'Undas, A']"
Fibrin clot structure in patients with congenital dysfibrinogenaemia.,"The clinical phenotype of patients with congenital dysfibrinogenaemia is highly heterogeneous, from absence of symptoms to mild bleeding, or thrombosis. A few mutations are associated with a specific phenotype, but generally the clinical course is not predictable. We investigated whether fibrin clot properties are correlated with the patient's phenotype and/or genotype. Ex vivo plasma fibrin clot characteristics, including turbidity, fibrinolysis, clot permeability and fibrin fibre density assessed by laser scanner confocal microscopy were investigated in 24 genotyped patients with congenital dysfibrinogenaemia compared to normal pool plasma. Compared to normal pool plasma, the patients were characterised by slower fibrin polymerisation (lag time, 345.10 ± 22.98 vs. 166.00s), thinner fibrin fibres (maximum absorbance, 0.15 ± 0.01 vs. 0.31), prolonged clot lysis time (23.72 ± 0.97 vs. 20.32 min) and larger clot pore size (21.5×10(-9) ± 4.48×10(-9) vs. 7.96×10(-9)cm(2)). Laser scanning confocal microscopy images confirmed disorganised fibrin networks in all patients. Patients with tendency to bleed showed an increased permeability compared to asymptomatic patients (p=0.01) and to patients with a thrombotic history (p=0.02) while patients with thrombotic history had a tendency to have a prolonged clot lysis time. Fibrin clot properties were similar among hotspot mutations. Further studies including a larger number of patients are needed to evaluate whether analysis of permeability and clot lysis time may help to distinguish the clinical phenotype in these patients and to assess differences according to the genotype.",2016,"['Casini, A', 'Duval, C', 'Pan, X', 'Tintillier, V', 'Biron-Andreani, C', 'Ariëns, R A S']"
Homocysteine influences blood clot properties alone and in combination with total fibrinogen but not with fibrinogen γ' in Africans.,"Simultaneously increased fibrinogen and homocysteine (Hcy) in blood are believed to elevate the risk of cardiovascular disease mortality. However, the pathophysiological mechanisms involved are unknown. We sought to determine whether Hcy or its genetic determinants influence blood clot properties alone or in combination with fibrinogen. In addition, we investigated, for the first time, the gamma prime (γ') isoform of fibrinogen with Hcy in relation to clot architecture and lysis. Single-nucleotide polymorphisms, Hcy and hemostatic variables, including clot lysis, determined with a global fibrinolytic assay [giving lag time, slope, maximum absorbance and clot lysis time (CLT)], were measured in 1867 healthy black South Africans and cross-sectionally analyzed. Increasing Hcy did not affect fiber cross-sectional area (maximum absorbance). However, it decreased the time needed to initiate the coagulation cascade and for fibrin fibers to grow (lag time), it increased the tempo of lateral aggregation (slope) and reduced CLT. None of the single-nucleotide polymorphisms measured had effects on clot properties. Combined effects were observed between Hcy and total fibrinogen in predicting CLT. Fibrinogen γ', which affected markers of the fibrinolytic assay, did not have conjoint effects with Hcy. We believe that there is value in recognizing the combined effects of Hcy and fibrinogen, but not its γ' isoform in relation to clot structure and lysis. The enhanced fibrinolysis rate observed in patients with low fibrinogen and high Hcy may have adverse consequences for health if it disturbs hemostasis and results in a bleeding tendency.",2015,"['Nienaber-Rousseau, Cornelie', 'de Lange, Zelda', 'Pieters, Marlien']"
In-vitro clot lytic potential of Fagonia arabica: a comparative study of two methods.,"The tube method developed in our laboratory is a simple, inexpensive and a classical whole blood clot lytic procedure through which clot lytic potential of Fagonia arabica was found to be significant. Microtiter plate clot lysis (MPCL) assay is a rapid and precise turbidimetric clot lysis method which includes measurements of maximum absorbance (Max Abs), area under the curve (AUC) along with the standard clot lysis time. In the present study we have compared and validated clot lytic potential of F. arabica extract by tube method and MPCL assay. Percentage of clot lysis was calculated by measuring the difference of the absorbance taken at 0 and 240 min in the case of MPCL assay, whereas with the tube method according to the weight difference. Fagonia arabica (50 ug/ml) was capable of clot lysis by MPCL assay and showed clot lysis pattern similar to 60 U/ml streptokinase (positive control). The clot lysis times were significantly different from one another (P value ≤0.001). When Max Abs and AUC were compared to the clot lysis time the correlation coefficient (r value) was significant too (P value ≤0.001). Moreover, we have also found that both the methods showed almost the same clot lysis percentage by streptokinase as well as F. arabica. The correlation coefficient between streptokinase, and F. arabica done by tube method and MPCL assay was found to be statistically significant (P < 0.05). Fagonia arabica had the clot lytic potential checked by in-vitro methods, namely MPCL assay and the method.",2011,"['Chourasia, Sweta R', 'Kashyap, Rajpal Singh', 'Purohit, Hemant J', 'Deopujari, Jayant Y', 'Taori, Girdhar M', 'Daginawala, Hatim F']"
In vitro simulation of therapeutic thrombolysis with microtiter plate clot-lysis assay.,"Only limited comparable data are available on the clot lysis power of the clinically used plasminogen activators (PA). Here the PA were used at different clinically relevant concentrations, and the lysis of the microclots was determined. A microclot lysis assay was used to study thrombolysis by urokinase, tissue-PA (t-PA), streptokinase, plasminogen-streptokinase activator complex (PSAC), reteplase, or tenecteplase. The clot turbidity served as a tool to determine clot mass: 100 microL fresh microclots were incubated with 25 microL PA in 6% bovine serum albumin (BSA)-phosphate-buffered saline (PBS) and 100 microL BSA-PBS or pooled normal human plasma; that is, the PA were in the liquid supernatant of a plasma clot and were not entrapped in the clot, an assay system comparable to normal physiology. The turbidity was determined after 0 to 5 hours (37 degrees C) by a microtiter plate reader. The lysable clot turbidity (clot mass) was expressed in percent of 100% lysable clot control. The clot lysis activity is 100% minus the clot mass in percent. The effective doses at 50% (ED(50)) of lysis of fresh clots after 4 hours (37 degrees C) with 6% BSA or pooled normal human plasma in the clot-supernatant were urokinase 128 or 180 IU/mL; t-PA 0.3 or 0.2 microg/mL; streptokinase 215 or 1371 IU/mL; PSAC 60 or 91 U/mL; reteplase 664 or 996 U/mL; tenecteplase 0.2 or 0.2 microg/mL. The presence of a plasma thrombus with plasma supernatant increases the activity of t-PA approximately 20-fold and that of tenecteplase approximately 400-fold after 4 hours (37 degrees C), when compared to urokinase; in contrast, the lytic activity induced by reteplase decreases; i.e., the plasmin generated by reteplase is hampered on its lytic action against a thrombus. When comparing the clot lysability of microclots of 29 different donors, the only correlation (r > 0.6) was that between u-PA and t-PA. The lysability of individual clots by PA can be measured with the present routine-suited technique. It is suggested that different thrombolytic agents or concentrations thereof would have a different clinical outcome in different individuals.",2006,"['Stief', 'Thomas W']"
A novel clot lysis assay for recombinant plasminogen activator.,"Recombinant plasminogen activator (r-PA, reteplase) is an engineered variant of alteplase. When expressed in E. coli, it appears as inclusion bodies that require refolding to recover its biological activity. An important step following refolding is to determine the activity of refolded protein. Current methods for enzymatic activity of thrombolytic drugs are costly and complex. Here a straightforward and low-cost clot lysis assay was developed. It quantitatively measures the activity of the commercial reteplase and is also capable of screening refolding conditions. As evidence for adequate accuracy and sensitivity of the current assay, r-PA activity measurements are shown to be comparable to those obtained from chromogenic substrate assay.",2015,"['Jamialahmadi, Oveis', 'Fazeli, Ahmad', 'Hashemi-Najafabadi, Sameereh', 'Fazeli, Mohammad Reza']"
Plasma clot properties in patients with a mild-to-moderate bleeding tendency of unknown cause.,"In a large proportion of patients with mild bleeding disorders (MBDs) no diagnosis can be established by routine coagulation tests. We investigated whether alterations in plasma clot properties account for MBDs of unknown cause. Ninety-five patients with MBDs of unknown origin and 98 age- and sex-matched healthy controls were investigated. Furthermore, data of 25 patients with a deficiency of factor VIII were analyzed. Plasma clot characteristics in the absence and presence of recombinant tissue plasminogen activator (rtPA) represented by the lag phase, rate of protofibril formation (Vmax), fibrin structure (ΔAbs), time to peak (TTP), half lysis time (t50 and area under the curve (AUC) were measured in turbidometric clot formation and lysis assays. In the fibrinolysis assay, Vmax was lower in patients than in healthy controls. No differences in the other parameters of clot formation and lysis were detected between the groups. There was no clear association of plasma clot properties with the clinical severity of bleeding in patients with MBDs. Patients with known decreased factor VIII levels also showed a lower Vmax. Fibrinogen levels were positively associated with each of the assessed parameters in both groups, with the strongest association with ΔAbs, indicating altered fibrin structure. Factor VIII activity correlated with altered clot characteristics similar to fibrinogen, especially in patients, with the strongest positive correlation to Vmax. This cohort of patients with MBDs of unknown origin showed a lower rate of fibrin formation in the fibrinolysis assay, but otherwise similar plasma clot properties compared to healthy controls.",2015,"['Gebhart, J', 'Laczkovics, C', 'Posch, F', 'Ay, C', 'Reitter-Pfoertner, S E', 'Haslacher, H', 'Muszbek, L', 'Wolberg, A S', 'Pabinger, I']"
Bleeding and infection with external ventricular drainage: a systematic review in comparison with adjudicated adverse events in the ongoing Clot Lysis Evaluating Accelerated Resolution of Intraventricular Hemorrhage Phase III (CLEAR-III IHV) trial.,"Retrospective series report varied rates of bleeding and infection with external ventricular drainage (EVD). There have been no prospective studies of these risks with systematic surveillance, threshold definitions, or independent adjudication. To analyze the rate of complications in the ongoing Clot Lysis: Evaluating Accelerated Resolution of Intraventricular Hemorrhage Phase III (CLEAR III) trial, providing a comparison with a systematic review of complications of EVD in the literature. Patients were prospectively enrolled in the CLEAR III trial after placement of an EVD for obstructive intraventricular hemorrhage and randomized to receive recombinant tissue-type plasminogen activator or placebo. We counted any detected new hemorrhage (catheter tract hemorrhage or any other distant hemorrhage) on computed tomography scan within 30 days from the randomization. Meta-analysis of published series of EVD placement was compiled with STATA software. Growing or unstable hemorrhage was reported as a cause of exclusion from the trial in 74 of 5707 cases (1.3%) screened for CLEAR III. The first 250 patients enrolled have completed adjudication of adverse events. Forty-two subjects (16.8%) experienced ≥1 new bleeds or expansions, and 6 of 250 subjects (2.4%) suffered symptomatic hemorrhages. Eleven cases (4.4%) had culture-proven bacterial meningitis or ventriculitis.",2015,Error Retrieving
Clot lysis time and thrombin activatable fibrinolysis inhibitor in severe preeclampsia with or without associated antiphospholipid antibodies.,"We investigated clot lysis time, thrombin activatable fibrinolysis inhibitor antigen (TAFI) levels and TAFI gene polymorphisms in pregnant patients with severe preeclampsia, with or without associated antiphospholipid syndrome (APS). The study groups included 82 pregnant patients without antiphospholipid antibodies with severe preeclampsia (PE group) and 10 pregnant APS patients who developed severe preeclampsia (APS-PE group). Controls included 76 primary pregnant APS patients (APS group) and 89 healthy pregnant patients (NOR group) with uneventful term pregnancy and delivery. Patients in the APS-PE, APS and NOR groups were sampled during each trimester of pregnancy and at 4-6 months and 12 months after delivery. Patients in the PE group were sampled during the third trimester and after delivery. Significantly prolonged clot lysis time after delivery was found in the PE, APS-PE and APS groups compared to the NOR group. The PE and APS-PE groups had longer clot lysis time than the APS group. Levels of TAFI were found to be higher after delivery in patients of the PE and APS-PE groups compared to the APS and NOR groups. Allele distribution of the TAFI gene polymorphisms was similar among the four study groups. We conclude that increased TAFI antigen levels and impaired fibrinolysis are pathogenetic factors in preeclampsia, regardless of whether or not preeclampsia is associated with the presence of antiphospholipid antibodies.",2010,"['Martínez-Zamora, M Angeles', 'Tassies, Dolors', 'Carmona, Francisco', 'Espinosa, Gerard', 'Cervera, Ricard', 'Reverter, Juan Carlos', 'Balasch, Juan']"
Cow Dung Is a Novel Feedstock for Fibrinolytic Enzyme Production from Newly Isolated Bacillus sp. IND7 and Its Application in In Vitro Clot Lysis.,"Bacterial fibrinolytic enzymes find great applications to treat and prevent cardiovascular diseases. The novel fibrinolytic enzymes from food grade organisms are useful for thrombolytic therapy. This study reports fibrinolytic enzyme production by Bacillus sp. IND7 in solid-state fermentation (SSF). In this study, cow dung was used as the cheap substrate for the production of fibrinolytic enzyme. Enzyme production was primarily improved by optimizing the nutrient and physical factors by one-variable-at-a-time approach. A statistical method (two-level full factorial design) was applied to investigate the significant variables. Of the different variables, pH, starch, and beef extract significantly influenced on the production of fibrinolytic enzyme (p < 0.05). The optimum levels of these significant factors were further investigated using response surface methodology. The optimum conditions for enhanced fibrinolytic enzyme production were 1.23% (w/w) starch and 0.3% (w/w) beef extract with initial medium pH 9.0. Under the optimized conditions, cow dung substrate yielded 8,345 U/g substrate, and an overall 2.5-fold improvement in fibrinolytic enzyme production was achieved due to its optimization. This is the first report of fibrinolytic enzyme production using cow dung substrate from Bacillus sp. in SSF. The crude enzyme displayed potent activity on zymography and digested goat blood clot completely in in vitro condition.",2016,"['Vijayaraghavan, Ponnuswamy', 'Arun, Arumugaperumal', 'Vincent, Samuel Gnana Prakash', 'Arasu, Mariadhas Valan', 'Al-Dhabi, Naif Abdullah']"
"Lipoprotein (a), LPA Ile4399Met, and fibrin clot properties.","Elevated lipoprotein(a) (Lp(a)) levels were reported to be associated with dense fibrin clots. The apo(a) component of Lp(a) is encoded by LPA, and the Met allele of the LPA Ile4399Met polymorphism is associated with elevated Lp(a) levels and cardiovascular disease risk. We investigated whether Ile4399Met was associated with fibrin clot properties. We determined plasma Lp(a) levels, fibrin clot permeability and lysis time for 64 LPA 4399Met carriers and 128 noncarriers matched for age, sex, ethnicity, and enrollment site. Elevated Lp(a) levels were associated with reduced clot permeability and prolonged lysis time (P<0.0001). Carriers of 4399Met had higher Lp(a) levels compared with noncarriers (P=0.0003). However, this association differed by ethnicity (P=0.003 for interaction between genotype and ethnicity): compared with noncarriers, 4399Met carriers had 2.89 fold higher Lp(a) levels among Caucasians while no difference was observed among non-Caucasians (primarily East Asians and Hispanics). Among all subjects, no association was observed between Ile4399Met and clot properties, but this relationship also differed by ethnicity: among non-Caucasians, 4399Met carriers had increased clot permeability and shorter lysis time; whereas among Caucasians, the trend was for decreased permeability and longer lysis time (P<0.01 for interactions between genotype and ethnicity).",2014,"['Rowland, Charles M', 'Pullinger, Clive R', 'Luke, May M', 'Shiffman, Dov', 'Green, Lauri', 'Movsesyan, Irina', 'Devlin, James J', 'Malloy, Mary J', 'Kane, John P', 'Undas, Anetta']"
Vitamin K antagonists favourably modulate fibrin clot properties in patients with atrial fibrillation as early as after 3days of treatment: Relation to coagulation factors and thrombin generation.,"Atrial fibrillation (AF) increases the risk of thromboembolism that is reduced by vitamin K antagonists (VKAs). We sought to investigate changes in plasma fibrin clot phenotype at the onset of oral anticoagulation. Forty consecutive AF patients (aged 45-83 years, CHA2DS2-VASc score 3.0±1.5) who started therapy with warfarin or acenocoumarol were studied. Plasma fibrin clot permeability (Ks), clot lysis time (CLT), along with clotting factors (F), thrombin generation (TG) profiles and protein C (PC) levels were determined on days 3, 5, 7, 28 and 56±1 since the first dose. AF patients had 16% higher median of Ks and 15% lower median of CLT as early as on day 3 of VKA therapy compared with the baseline (both p<0.001), reaching the plateau values on day 7 and 5, respectively. Higher Ks values on days 1 and 3 were found in AF patients with further stable anticoagulation (both p<0.05). Moreover, FIX explained 32% of the total variability in Ks. Multivariate analysis adjusted for potential confounders including time as a predictor showed that vitamin K-dependent (VKD) factors, PC and TG parameters were the predictors of Ks (all p<0.0001), while only the lag phase of TG and thrombin peak predicted CLT (both p<0.05) in AF patients. Regression analysis of time-series showed however, that CLT was also predicted by VKD factors and PC (all p<0.05).",2015,"['Ząbczyk, Michał', 'Majewski, Jacek', 'Karkowski, Grzegorz', 'Malinowski, Krzysztof Piotr', 'Undas, Anetta']"
Development of a new clot formation protocol for standardized in vitro investigations of sonothrombolysis.,"Agreement about the most suitable clot formation protocol for sonothrombolysis investigations is lacking. Lysis rates vary strongly owing to different test conditions and, thus, cannot be compared. We aim to establish a simple but physiologically grounded protocol for in vitro coagulation to enable standardized sonothrombolysis investigations. Clots were generated from platelet-rich plasma (PRP) obtained by centrifugation (10 min, 180 × g) of human venous blood (VB). PRP was mixed with the boundary layer formed between the supernatant and the erythrocyte layer. To achieve clots with different platelet counts, PRP was gradually substituted with platelet-free plasma (PFP), harvested from the supernatant of VB after centrifugation (10 min, 2570 × g). Clot types were examined for histological appearance, hydrodynamic resistance under physiological flows, and lysis rate measured by weight loss after a 2-h treatment with recombinant tissue plasminogen activator (rt-PA) (60 kU/ml). Lysis rates of the most suitable clot were measured after a 1-h treatment with rt-PA (60 kU/ml), and combined treatment with rt-PA and 2-MHz transcranial color-coded sonography (TCCS) (0.179 W/cm(2)) or 2-MHz transcranial Doppler (TCD) (0.457 W/cm(2)). With increased platelet count, the hydrodynamic resistance of the artificial clots increased, their histological appearance became more physiological, and lysis rates decreased. The most suitable clots consisted of 1.5-ml PRP, 2.0-ml PFP, and 0.5-ml boundary layer. Their lysis rates were 36.7 ± 7.8% (rt-PA), 40.8 ± 8.6% (rt-PA+TCCS), and 40.4 ± 8.3% (rt-PA+TCD). These systemic investigations were conducted for the first time.",2014,"['Roessler, Florian C', 'Teichert, Andrea', 'Ohlrich, Marcus', 'Marxsen, Jan H', 'Stellmacher, Florian', 'Tanislav, Christian', 'Seidel, Günter']"
High-intensity focused ultrasound sonothrombolysis: the use of perfluorocarbon droplets to achieve clot lysis at reduced acoustic power.,"The purpose of this study was to evaluate use of intravascular perfluorocarbon droplets to reduce the sonication power required to achieve clot lysis with high-intensity focused ultrasound. High-intensity focused ultrasound with droplets was initially applied to blood clots in an in vitro flow apparatus, and inertial cavitation thresholds were determined. An embolic model for ischemic stroke was used to illustrate the feasibility of this technique in vivo. Recanalization with intravascular droplets was achieved in vivo at 24 ± 5% of the sonication power without droplets. Recanalization occurred in 71% of rabbits that received 1-ms pulsed sonications during continuous intravascular droplet infusion (p = 0.041 vs controls). Preliminary experiments indicated that damage was confined to the ultrasonic focus, suggesting that tolerable treatments would be possible with a more tightly focused hemispheric array that allows the whole focus to be placed inside of the main arteries in the human brain.",2014,"['Pajek, Daniel', 'Burgess, Alison', 'Huang, Yuexi', 'Hynynen, Kullervo']"
"A long-lasting, plasmin-activatable thrombin inhibitor aids clot lysis in vitro and does not promote bleeding in vivo.","The leech protein hirudin is a potent inhibitor of thrombin, but clinical use of recombinant hirudin is restricted by haemorrhagic risks, and complicated by hirudin's rapid clearance from the circulation. We previously employed albumin fusion to slow hirudin variant 3 (HV3) clearance. In this study, we hypothesized that reconfiguration of the chimera, appending human serum albumin (HSA) to the N-terminus of HV3, with an intervening plasmin cleavage site, would create a slowly cleared, plasmin-activatable HV3. Potential plasmin cleavage sites were screened by expression in Escherichia coli, interposed between glutathione sulfotransferase and HV3 domains. The most reactive sequence (GSGIYR-ITY) was recreated in C-terminally His-tagged albumin fusion protein HSACHV3, expressed in Pichia pastoris yeast and purified by nickel-chelate affinity chromatography. HSACHV3 showed no thrombin inhibitory activity in the absence of plasmin, but liberated active HV3 in a time- and concentration-dependent manner in its presence. In a discontinuous clot assay involving clot-bound thrombin, HSACHV3 assisted clot lysis by limiting clot extension in a tPA- and concentration-dependent manner. Similar results were obtained in plasma at higher concentrations of HSACHV3. The chimeric protein exhibited much slower clearance in mice than unfused HV3, and indistinguishable pharmacokinetics from unfused recombinant HSA. In a mouse tail transection bleeding model, doses of HSACHV3 identical to those of HV3 that elicited a four-fold increase in the volume of shed blood were without effect. Our results suggest that HSACHV3 is a fully latent, plasmin activatable, long-lasting hirudin, of potential benefit in thrombotic disorders resistant to natural or pharmacological clot lysis.",2009,"['Sheffield, William P', 'Eltringham-Smith, Louise J', 'Gataiance, Sharon', 'Bhakta, Varsha']"
Plasma homocysteine affects fibrin clot permeability and resistance to lysis in human subjects.,"Homocysteine (Hcy) is a risk factor for thrombosis. We investigated a hypothesis that the clot permeability and its resistance to fibrinolysis is associated with plasma total Hcy (tHcy) in human subjects. We studied healthy men not taking any medication (n=76), male patients with advanced coronary artery disease (CAD) taking low-dose aspirin (n=33), men with diabetes mellitus diagnosed recently (median hemoglobin A(1c) 7.65%; n=16), and patients with isolated hypercholesterolemia (>7.0 mmol/L; n=15). We assessed clot permeability and turbidimetric lysis time as the determinants of fibrin clot structure. In a regression model, including age and fibrinogen, plasma tHcy was an independent predictor of clot permeation and fibrinolysis time in healthy subjects (R2=0.88, P<0.0001 and R2=0.54, P<0.0001, respectively). In CAD patients, tHcy and fibrinogen were stronger predictors of the permeation coefficient (R2=0.84; P<0.0001) than was fibrinogen alone (R2=0.66; P<0.0001), whereas tHcy was the only predictor of lysis time (R2=0.69; P<0.0001). Elevated tHcy levels observed after methionine load were not associated with any of the fibrin clot properties. In patients with diabetes or hypercholesterolemia, the influence of Hcy on permeation and, to a lesser extent, on the lysis time was obscured by dominant effects of glucose and cholesterol. In 20 asymptomatic men with hyperhomocysteinemia treated with folic acid, reduction in tHcy levels resulted in increased clot permeability (P=0.0002) and shorter lysis time (P<0.0001).",2006,"['Undas, Anetta', 'Brozek, Jan', 'Jankowski, Milosz', 'Siudak, Zbigniew', 'Szczeklik, Andrew', 'Jakubowski, Hieronim']"
"Clearing bloody cerebrospinal fluid: clot lysis, neuroendoscopy and lumbar drainage.","Bloody cerebrospinal fluid (CSF) is a major cause of morbidity and mortality in intraventricular hemorrhage (IVH) and subarachnoid hemorrhage (SAH). Different treatment strategies aiming at faster clearance of bloody CSF have emerged. The present review focuses on recent developments in the investigation of those treatments. Intraventricular fibrinolysis (IVF) for accelerated IVH-resolution has been clinically tested since the early 1990s. The lately summarized evidence from smaller studies indicates that IVF may result in a benefit in mortality and outcome. Recent investigations have elucidated different aspects of IVF, mainly related to safety. Neuroendoscopy has also emerged as a minimally invasive technique allowing fast removal of IVH. The capability of lumbar drainage to reduce vasospasm after SAH has been tested in a large trial.",2013,"['Staykov, Dimitre', 'Schwab, Stefan']"
Singlet oxygen enhances intrinsic thrombolysis: the intrinsic oxidative clot lysis assay (INOXCLA).,"Granulocytes are important cells of inflammation and cellular thrombolysis. They produce urokinase (u-PA) and chloramines. In this study, u-PA/chloramine-mediated fibrinolysis is imitated in a microtiter-plate. Seventy-five microliters plasma are incubated with 50 microL 50% Pathromtin SL, 6% BSA, and 38 mM CaCl2 for 30 minutes (37 degrees C). Then, 50 microL 10 mM chloramine-T in PBS are added. After 30 minutes (37 degrees C), 50 microL 0, 100, or 10 IU/mL u-PA in 6% BSA-PBS are added and the turbidity is determined at 405 nm after 0, 3, or 16 hours. Clot lysis was increased more than tenfold by 0.5 to 1 micromoles chloramine (ED50 after 3h = about 0.25 micromoles = 2 mM final concentration). The normal range for the present intrinsic oxidative clot lysis assay (INOXCLA) is 100% +/- 25% (MV +/- SD; 100 relative % of norm; the normal lysis being 60 absolute %; CVs < 10%). Fifty percent lysis of adherent microclots occurred after 0.75 hours, 2 hours, 14 hours, 13 days, or 17 days when using 1000, 100, 10, 1, or 0 IU/mL u-PA reagent. If the u-PA activity is quenched by PAI-2, no clot lysis appears. Chloramines are important physiologic generators of nonradical excited singlet oxygen and enhance u-PA-mediated lysis of plasma clots. Based on the u-PA/chloramines coaction, a new global fibrinolysis assay has been derived.",2007,"['Stief', 'Thomas W']"
Plasma clot lysis time and its association with cardiovascular risk factors in black Africans.,"Studies in populations of European descent show longer plasma clot lysis times (CLT) in patients with cardiovascular disease (CVD) than in controls. No data are available on the association between CVD risk factors and fibrinolytic potential in black Africans, a group undergoing rapid urbanisation with increased CVD prevalence. We investigated associations between known CVD risk factors and CLT in black Africans and whether CLTs differ between rural and urban participants in light of differences in CVD risk.Data from 1000 rural and 1000 urban apparently healthy black South Africans (35-60 years) were cross-sectionally analysed.Increased PAI-1(act), BMI, HbA1c, triglycerides, the metabolic syndrome, fibrinogen concentration, CRP, female sex and positive HIV status were associated with increased CLTs, while habitual alcohol consumption associated with decreased CLT. No differences in CLT were found between age and smoking categories, contraceptive use or hyper- and normotensive participants. Urban women had longer CLT than rural women while no differences were observed for men.CLT was associated with many known CVD risk factors in black Africans. Differences were however observed, compared to data from populations of European descent available in the literature, suggesting possible ethnic differences. The effect of urbanisation on CLT is influenced by traditional CVD risk factors and their prevalence in urban and rural communities.",2012,"['de Lange, Zelda', 'Pieters, Marlien', 'Jerling, Johann C', 'Kruger, Annamarie', 'Rijken, Dingeman C']"
Clot lysis time and the risk of myocardial infarction and ischaemic stroke in young women; results from the RATIO case-control study.,"Reduced overall fibrinolytic capacity increases the risk of myocardial infarction (MI), as demonstrated in studies with predominantly male participants. We determined the influence of altered fibrinolysis on the risk of MI and ischaemic stroke (IS) in young women. The RATIO (Risk of Arterial Thrombosis In relation to Oral contraceptives) study is a population-based case-control study including young women with MI (n=203), IS (N=175) and 638 matched healthy controls. Fibrinolytic potential was determined with a tissue factor/tissue plasminogen activator induced clot-lysis assay. Odds ratios (OR) adjusted for cardiovascular risk factors were obtained with logistic regression. Clot-lysis time (CLT) was divided into tertiles based on the control group (T1-T3), with T2 as reference. Hypofibrinolysis (prolonged CLT) was associated with an increase in risk of MI (T3 vs. T2, OR 2·8; 95%confidence interval [CI] 1·7-4·7). Hyperfibrinolysis (decreased CLT) had no clear effect (T1 vs. T2, OR 1·6; 95% CI 0·9-2·9). Hypofibrinolysis did not affect the risk of IS (T3 vs. T2, OR 1·5; 95% CI 0·7-3·0), whereas hyperfibrinolysis increased this risk (T1 vs. T2, OR 4·1; 95% CI 2·1-8·0). Oral contraceptive use and smoking further increased these risks. Hypofibrinolysis increases the risk for MI in young women, a finding similar to previous studies. Counter-intuitively, hyperfibrinolysis increased the risk of IS four-fold, which suggests that MI and IS have different aetiologies.",2012,"['Siegerink, Bob', 'Meltzer, Mirjam E', 'de Groot, Philip G', 'Algra, Ale', 'Lisman, Ton', 'Rosendaal, Frits R']"
Reduced plasma fibrin clot permeability and susceptibility to fibrinolysis are associated with increased intima-media thickness in patients with primary antiphospholipid syndrome.,"Formation of denser fibrin networks displaying impaired lysability has been reported in subjects at an increased risk of atherosclerosis. Given recent data on prothrombotic fibrin clot phenotype reported in patients with antiphospholipid syndrome (APS), we tested the hypothesis that altered fibrin clot properties are associated with increased intima-media thickness (IMT) observed in PAPS. We studied 30 consecutive patients with PAPS and 30 controls matched for age, sex and the type of previous thromboembolism. We assessed plasma fibrin clot permeability (Ks) and clot lysis time (CLT) with their potential determinants. The IMT was measured in 3 segments of the carotid arteries. Patients with APS had 15.2% lower Ks (p=0.002) and 9.7% prolonged CLT (p=0.039) compared with controls. The IMT in the APS group was greater in the common carotid artery (5.7%; p=0.002), at the bifurcation (17.46%; p<0.001), and the internal artery (9.26%; p=0.015). Patients with triple positivity in the antiphospholipid antibody profile (n=9; 30%) had lower Ks and greater IMT (both, p<0.05), compared with those with single positivity (n=13; 43.3%). Multivariate analysis adjusted for potential confounders showed that in APS patients, oxidized low-density lipoproteins (p=0.019) were the only independent predictor of Ks, while thrombin activatable fibrinolysis inhibitor activity (p<0.001) predicted CLT. Plasminogen activator inhibitor-1 (PAI-1) was found to be the independent predictor of the IMT in the common carotid artery (p=0.004), and in the internal carotid artery (p<0.001).",2014,"['Asztabski, Michal', 'Wypasek, Ewa', 'Ząbczyk, Michał', 'Undas, Anetta']"
