title,abstract,date,authors,link,eid
Computational modeling of blood flow steal phenomena caused by subclavian stenoses,"AbstractThe study of steal mechanisms caused by vessel obstructions is of the utmost importance to gain understanding about their pathophysiology, as well as to improve diagnosis and management procedures. The goal of this work is to perform a computational study to gain insight into the hemodynamic forces that drive blood flow steal mechanisms caused by subclavian artery stenosis. Such condition triggers a flow disorder known as subclavian steal. When this occurs in patients with internal thoracic artery anastomosed to the coronary vessels, the phenomenon includes a coronary-subclavian steal. True steal can exist in cases of increased arm blood flow, potentially resulting in neurological complications and, in the case of coronary-subclavian steal, graft function failure. In this context, the anatomically detailed arterial network (ADAN) model is employed to simulate subclavian steal and coronary-subclavian steal phenomena. Model results are verified by comparison with published data. It is concluded that this kind of model allows us to effectively address complex hemomdynamic phenomena occurring in clinical practice. More specifically, in the studied conditions it is observed that a regional brain steal occurs, primarily affecting the posterior circulation, not fully compensated by the anterior circulation. In the case of patients with coronary revascularization, it is concluded that there is a large variability in graft hemodynamic environments, which physically explain both the success of the procedure in cases of severe occlusive disease, and the reason for graft dysfunction in mildly stenosed left anterior descending coronary artery, due to alternating graft flow waveform signatures.",14 June 2016,"{'author': [{'given-name': 'P.J.', '@_fa': 'true', 'surname': 'Blanco'}, {'given-name': 'L.O.', '@_fa': 'true', 'surname': 'Müller'}, {'given-name': 'S.M.', '@_fa': 'true', 'surname': 'Watanabe'}, {'given-name': 'R.A.', '@_fa': 'true', 'surname': 'Feijóo'}]}",http://api.elsevier.com/content/article/pii/S0021929016303888,1-s2.0-S0021929016303888
Analysis of Aortic Energetics from Pulse Wave Examination in a Porcine Study of Septic Shock,"AbstractAortic pressure (Pao) can be separated into two components representing the wave phenomena of flow, called excess pressure (Pex), and the storage capacity of the elastic arteries, called reservoir pressure (Pwk). Subject-specific aortic models, identified from measurements from a porcine study on septic shock, were used to calculate the hydraulic work associated with the excess and reservoir pressures (Wex, Wwk). Changes in these energies were compared to a metrics derived from left ventricular pressure-volume analysis. Total aortic work (Wao=Wex+Wwk) compared well to clinically assessed left ventricular work (R2=0.88). However, only a weak relationship of R2 = 0.24 was found between ventricular arterial coupling (Ees/Ea) and Wex/Wwk. Although a strong relationship (R2 = 0.76) was noticed between the inverse of afterload (1/Ea) and Wex. As septic shock progressed, a drop in Wwk was seen, indicating the arterial system loses its ability to store the stoke volume (SV) from the ventricle for release during diastole, resulting in a flattening of the diastolic pressure. These results indicate that one of the main reasons left ventricular afterload decreases during septic shock is because arterial system loses its ability to act as a storage reservoir.",2012,"{'author': [{'given-name': 'James A.', '@_fa': 'true', 'surname': 'Revie'}, {'given-name': 'David J.', '@_fa': 'true', 'surname': 'Stevenson'}, {'given-name': 'J. Geoffrey', '@_fa': 'true', 'surname': 'Chase'}, {'given-name': 'Bernard C.', '@_fa': 'true', 'surname': 'Lambermont'}, {'given-name': 'Alexandre', '@_fa': 'true', 'surname': 'Ghuysen'}, {'given-name': 'Philippe', '@_fa': 'true', 'surname': 'Kolh'}, {'given-name': 'Geoffrey M.', '@_fa': 'true', 'surname': 'Shaw'}, {'given-name': 'Thomas', '@_fa': 'true', 'surname': 'Desaive'}]}",http://api.elsevier.com/content/article/pii/S1474667016321383,1-s2.0-S1474667016321383
Spatiotemporal characteristics and vascular sources of neural-specific and -nonspecific fMRI signals at submillimeter columnar resolution,"AbstractThe neural specificity of hemodynamic-based functional magnetic resonance imaging (fMRI) signals is dependent on both the vascular regulation and the sensitivity of the applied fMRI technique to different types and sizes of blood vessels. In order to examine the specificity of MRI-detectable hemodynamic responses, submillimeter blood oxygenation level-dependent (BOLD) and cerebral blood volume (CBV) fMRI studies were performed in a well-established cat orientation column model at 9.4T. Neural-nonspecific and -specific signals were separated by comparing the fMRI responses of orthogonal orientation stimuli. The BOLD response was dominantly neural-nonspecific, mostly originating from pial and intracortical emerging veins, and thus was highly correlated with baseline blood volume. Uneven baseline CBV may displace or distort small functional domains in high-resolution BOLD maps. The CBV response in the parenchyma exhibited dual spatiotemporal characteristics, a fast and early neural-nonspecific response (with 4.3-s time constant) and a slightly slower and delayed neural-specific response (with 9.4-s time constant). The nonspecific CBV signal originates from early-responding arteries and arterioles, while the specific CBV response, which is not correlated with baseline blood volume, arises from late-responding microvessels including small pre-capillary arterioles and capillaries. Our data indicate that although the neural specificity of CBV fMRI signals is dependent on stimulation duration, high-resolution functional maps can be obtained from steady-state CBV studies.",1 January 2013,"{'author': [{'given-name': 'Chan Hong', '@_fa': 'true', 'surname': 'Moon'}, {'given-name': 'Mitsuhiro', '@_fa': 'true', 'surname': 'Fukuda'}, {'given-name': 'Seong-Gi', '@_fa': 'true', 'surname': 'Kim'}]}",http://api.elsevier.com/content/article/pii/S1053811912008737,1-s2.0-S1053811912008737
Influence of wall elasticity in patient-specific hemodynamic simulations,"AbstractRecent reports indicate that the rupture risk for cerebral aneurysms is less than the risk of surgical complications. Being able to predict the rupture of aneurysms would help making better-informed decisions and avoiding unnecessary surgical operations. The wall shear stress is known to play an important role in vascular diseases. We carry out computational fluid–structure interaction analyses to investigate the influence of the arterial-wall deformation on the hemodynamic factors, including the wall shear stress distribution. The results show various patterns of this influence, depending very much on the arterial geometry.",January 2007,"{'author': [{'given-name': 'Ryo', '@_fa': 'true', 'surname': 'Torii'}, {'given-name': 'Marie', '@_fa': 'true', 'surname': 'Oshima'}, {'given-name': 'Toshio', '@_fa': 'true', 'surname': 'Kobayashi'}, {'given-name': 'Kiyoshi', '@_fa': 'true', 'surname': 'Takagi'}, {'given-name': 'Tayfun E.', '@_fa': 'true', 'surname': 'Tezduyar'}]}",http://api.elsevier.com/content/article/pii/S0045793005001374,1-s2.0-S0045793005001374
Uncertainty quantification of wall shear stress in intracranial aneurysms using a data-driven statistical model of systemic blood flow variability,"AbstractAdverse wall shear stress (WSS) patterns are known to play a key role in the localisation, formation, and progression of intracranial aneurysms (IAs). Complex region-specific and time-varying aneurysmal WSS patterns depend both on vascular morphology as well as on variable systemic flow conditions. Computational fluid dynamics (CFD) has been proposed for characterising WSS patterns in IAs; however, CFD simulations often rely on deterministic boundary conditions that are not representative of the actual variations in blood flow. We develop a data-driven statistical model of internal carotid artery (ICA) flow, which is used to generate a virtual population of waveforms used as inlet boundary conditions in CFD simulations. This allows the statistics of the resulting aneurysmal WSS distributions to be computed. It is observed that ICA waveform variations have limited influence on the time-averaged WSS (TAWSS) on the IA surface. In contrast, in regions where the flow is locally highly multidirectional, WSS directionality and harmonic content are strongly affected by the ICA flow waveform. As a consequence, we argue that the effect of blood flow variability should be explicitly considered in CFD-based IA rupture assessment to prevent confounding the conclusions.",Available online 15 October 2016,"{'author': [{'given-name': 'Ali', '@_fa': 'true', 'surname': 'Sarrami-Foroushani'}, {'given-name': 'Toni', '@_fa': 'true', 'surname': 'Lassila'}, {'given-name': 'Ali', '@_fa': 'true', 'surname': 'Gooya'}, {'given-name': 'Arjan J.', '@_fa': 'true', 'surname': 'Geers'}, {'given-name': 'Alejandro F.', '@_fa': 'true', 'surname': 'Frangi'}]}",http://api.elsevier.com/content/article/pii/S0021929016310843,1-s2.0-S0021929016310843
ROLE OF ARTERIAL MECHANICS IN CIRCULATORY FUNCTIONS,N/A,1981,"{'author': [{'given-name': 'E.', '@_fa': 'true', 'surname': 'Monos'}]}",http://api.elsevier.com/content/article/pii/B9780080268200500317,3-s2.0-B9780080268200500317
A two-level time step technique for the partitioned solution of one-dimensional arterial networks,"AbstractIn this work a numerical strategy to address the solution of the blood flow in one-dimensional arterial networks through a topology-based decomposition is presented. Such decomposition results in the local analysis of the blood flow in simple arterial segments. Hence, iterative methods are used to perform the strong coupling among the segments, which communicate through non-overlapping interfaces. Specifically, two approaches are considered to solve the associated nonlinear interface problem: (i) the Newton method and (ii) the Broyden method. Moreover, since the modeling of blood flow in compliant vessels is tackled using explicit finite element methods, we formulate the coupling problem using a two-level time stepping technique. A local (inner) time step is used to solve the local problems in single arteries, meeting thus local stability conditions, while a global (outer) time step is employed to enforce the continuity of physical quantities of interest among the one-dimensional segments. Several examples of application are presented. Firstly a study about spurious reflections produced at interfaces as a consequence of the two-level time stepping technique is carried out. Secondly, the application of the methodologies to physiological scenarios is presented, specifically addressing the solution of the blood flow in a model of the entire arterial network. The effects of non-uniformities of the material properties, of the variation of the radius, and of viscoelasticity are taken into account in the model and in the (local) numerical scheme; they are quantified and commented in the arterial network simulation.",1 September 2012,"{'author': [{'given-name': 'A. Cristiano I.', '@_fa': 'true', 'surname': 'Malossi'}, {'given-name': 'Pablo J.', '@_fa': 'true', 'surname': 'Blanco'}, {'given-name': 'Simone', '@_fa': 'true', 'surname': 'Deparis'}]}",http://api.elsevier.com/content/article/pii/S0045782512001739,1-s2.0-S0045782512001739
The shape of the blood pressure curve and genetic hypertension,"AbstractPeak systolic pressure and end-diastolic pressure are two specific points of the blood pressure curve that are widely used and generally accepted to define hypertensive vascular disease. If the goal of research in hypertension, however, is to define high blood pressure as a mechanical signal related to cardiovascular risk through alterations of the arterial wall, then the totality of the blood pressure curve should be analyzed in detail. Fourier analysis indicates that the blood pressure curve may be divided into two components, a steady component, mean arterial pressure, and a pulsatile component, pulse pressure. For a given cardiac performance, the former is related to the caliber of small arteries and the latter to the mechanical properties of the large arteries. Whereas mean arterial pressure is practically unmodified along the arterial tree, pulse pressure increases markedly, owing to the progressive increase in pulse wave velocity and to the summation of forward and backward waves. This hemodynamic pattern is substantially modified with age, leading to various shapes and phenotypes of the blood pressure curve at any given value of mean arterial pressure. Such findings provide evidence that (a) the totality of the aortic blood pressure curve should be recorded in detail for genetic studies in experimental and human hypertension, and (b) the various phenotypic aspects of the blood pressure curve might influence the choice of the genetic markers that are used to study hypertensive vascular disease.",May–June 1995,"{'author': [{'given-name': 'Michel E.', '@_fa': 'true', 'surname': 'Safar'}, {'given-name': 'Athanase', '@_fa': 'true', 'surname': 'Benetos'}]}",http://api.elsevier.com/content/article/pii/105017389500003R,1-s2.0-105017389500003R
Descending aorta subject-specific one-dimensional model validated against in vivo data,"AbstractThe aorta plays a major role in the cardiovascular system and its function and structure are primarily affected by aging, eating habits, life style and other cardiovascular risk factors, inducing increased stiffness which is associated with cardiovascular and cerebral morbi-mortality. Our objective was to develop and validate a robust subject-specific one-dimensional wave propagation numerical model of the descending aorta. This model with a cross-sectional area, velocity and pressure formulation is built using geometric and hemodynamic data measured on a specific person and is validated against in vivo data acquired on the same subject at three distinct anatomical locations along the thoracic aorta. We studied seven healthy volunteers, who underwent carotid applanation tonometry and aortic cardiovascular magnetic resonance (CMR). Responses of our model in terms of changes in central pressure waveform with arterial alterations were consistent with previously described physiological knowledge. Quantitative validation averaged over the three descending aortic locations and the seven subjects provided low rms errors (given in percentage of the maximal clinical value) between simulated and CMR data, i.e. area: 10±6%, velocity: 11±3%, flow rate: 9±3%. Finally, we also found low rms (5±2%) when comparing simulated pressure in the proximal aortic location against tonometric carotid pressure curves. In conclusion, this simple model performs similar to more complex models of the entire systemic arterial tree at a fraction of the cost, and could be of major usefulness in the non-invasive and local estimation of proximal biomechanical and hemodynamic indices.",22 January 2014,"{'author': [{'given-name': 'E.', '@_fa': 'true', 'surname': 'Bollache'}, {'given-name': 'N.', '@_fa': 'true', 'surname': 'Kachenoura'}, {'given-name': 'A.', '@_fa': 'true', 'surname': 'Redheuil'}, {'given-name': 'F.', '@_fa': 'true', 'surname': 'Frouin'}, {'given-name': 'E.', '@_fa': 'true', 'surname': 'Mousseaux'}, {'given-name': 'P.', '@_fa': 'true', 'surname': 'Recho'}, {'given-name': 'D.', '@_fa': 'true', 'surname': 'Lucor'}]}",http://api.elsevier.com/content/article/pii/S0021929013005617,1-s2.0-S0021929013005617
IRON fMRI measurements of CBV and implications for BOLD signal,"AbstractChanges in cerebral blood volume (CBV) and blood magnetization each induce changes in the transverse relaxation rate of MRI signal that are associated with changes in cerebral activity. BOLD signal, the preeminent method for non-invasive localization of task-induced brain function in human subjects, reflects a combination of changes in CBV and blood magnetization. Intravenous injection of paramagnetic contrast media, usually iron oxide particles surrounded by larger macromolecules, can overwhelm the BOLD response and sensitize signal to blood plasma volume, a method we have deemed “IRON” fMRI. The practical advantage of this technique is the ability to optimize blood magnetization at any echo time, enabling high detection power and the use of short echo times; for these reasons, IRON fMRI has become a valuable imaging tool in animal models. The temporal response of blood plasma volume is quite different from blood flow and BOLD signal; thus, CBV has been identified as a prominent source of transient features of the BOLD response. This article reviews the methodological advantages of the IRON method and how CBV measurements have informed our understanding of the BOLD response.",15 August 2012,"{'author': [{'given-name': 'Joseph B.', '@_fa': 'true', 'surname': 'Mandeville'}]}",http://api.elsevier.com/content/article/pii/S1053811912000870,1-s2.0-S1053811912000870
Steady flow of a viscous fluid through a network of tubes with applications to the human arterial system,AbstractThe paper presents a finite-element model for the analysis of steady flow of a viscous fluid through a connected system of elastic tubes with the aim of simulating the conditions of blood flow through the human arterial system. The governing equations of the model are non-linear in character and are solved through an iterative computational procedure. This model is capable of incorporating the effects of stenosis on flow and pressure. Typical results are presented and discussed. Quantitative results have been obtained on blood flow through a model of the human arterial system corresponding to the sets of prescribed conditions at the terminations. Also computational results on the effect of stenosis in typical arteries of the system are presented.,1990,"{'author': [{'given-name': 'V.K.', '@_fa': 'true', 'surname': 'Sud'}, {'given-name': 'G.S.', '@_fa': 'true', 'surname': 'Sekhon'}]}",http://api.elsevier.com/content/article/pii/0021929090900455,1-s2.0-0021929090900455
Measuring hypertensive cardiovascular risk: The vascular overload concept,"AbstractHypertensive cardiovascular risk may be related primarily to vascular overload, the rum of three vascular abnormalities: increased arteriolar resistance, increased large-artery stiffness, and the effect of increased early pulse-wave reflection. A method for quantifying vascular overload as an index can be derived from measurements of mean arterial pressure and pulse pressure. Several lines of evidence support the hypothesis that abnormal artery stiffness and early pulse-wave reflection become larger components of vascular overload as the duration and severity of hypertension increase. Moreover, these studies suggest that vascular overload is a true indicator of hypertensive cardiovascular risk. Increased systolic blood pressure is a surrogate for vascular overload in young and middle-aged hypertensive subjects. Increased pulse pressure and decreased diastolic pressure are superior to increased systolic pressure as surrogates for vascular overload in geriatric isolated systolic hypertension. By itself, diastolic blood pressure is difficult to interpret and may be an epiphenomenon. Therefore new therapeutic goals, are control of systolic pressure in the young and of pulse pressure in the elderly.",October 1994,"{'author': [{'given-name': 'Stanley S', '@_fa': 'true', 'surname': 'Franklin'}, {'given-name': 'Michael A', '@_fa': 'true', 'surname': 'Weber'}]}",http://api.elsevier.com/content/article/pii/000287039490278X,1-s2.0-000287039490278X
Sequentially-Coupled Arterial Fluid–Structure Interaction (SCAFSI) technique,"AbstractThe Sequentially-Coupled Arterial Fluid–Structure Interaction (SCAFSI) technique is one of the special techniques developed recently by the Team for Advanced Flow Simulation and Modeling (T☆AFSM) for FSI modeling of blood flow and arterial dynamics. The SCAFSI technique, which was introduced as an approximate FSI approach in arterial fluid mechanics, is based on the assumption that the arterial deformation during a cardiac cycle is driven mostly by the blood pressure. In the SCAFSI, first we compute a “reference” arterial deformation as a function of time, driven only by the blood pressure profile of the cardiac cycle. Then we compute a sequence of updates involving mesh motion, fluid dynamics calculations, and recomputing the arterial deformation. Although the SCAFSI technique was developed and tested in conjunction with the stabilized space–time FSI (SSTFSI) technique, it can also be used in conjunction with other FSI modeling techniques categorized as moving-mesh methods. The SSTFSI technique is based on the Deforming-Spatial-Domain/Stabilized Space–Time (DSD/SST) formulation and includes the enhancements introduced recently by the T☆AFSM. The arterial structures can be modeled with the membrane or continuum elements, both of which are geometrically nonlinear, and the continuum element can be made of linearly-elastic or hyperelastic material (Mooney–Rivlin or Fung). Here we provide an overview of the SCAFSI technique and present a number of test computations for abdominal aortic and cerebral aneurysms, where the arterial geometries used in the computations are close approximations to the patient-specific image-based data.",15 September 2009,"{'author': [{'given-name': 'Tayfun E.', '@_fa': 'true', 'surname': 'Tezduyar'}, {'given-name': 'Matthew', '@_fa': 'true', 'surname': 'Schwaab'}, {'given-name': 'Sunil', '@_fa': 'true', 'surname': 'Sathe'}]}",http://api.elsevier.com/content/article/pii/S004578250800217X,1-s2.0-S004578250800217X
Evaluation of morphological changes of the atherosclerotic aorta by enhanced computed tomography,"AbstractEnhanced and non-enhanced computed tomography (CT) were performed in 405 subjects (222 men; 183 women; mean age 57 years). Intimal atherosclerotic changes of the aorta were quantified by enhanced CT, revealing the atheromatous intima to be projecting and thick-walled, while non-enhanced CT demonstrated aortic calcification. We measured the degree of aortic intimal changes at various segments of the aorta. In 224 cases, CT was performed from the aortic root to the bifurcation of the abdominal aorta. Intimal changes were found predominantly at the aortic arch, the middle descending thoracic and the infrarenal abdominal aorta. As for the intimal changes, aortic calcification and aortic pulse wave velocity were significant atherosclerotic characteristics. The aortic diameter did not show a significant association with intimal change. Among the various atherosclerotic risk factors, intimal change was significantly associated with age, systolic blood pressure, serum total cholesterol and diabetes mellitus, whereas gender, diastolic blood pressure, relative weight and cigarette use were not significantly related. For coronary artery disease and arteriosclerosis obliterans, aortic intimal changes constituted a significant atherosclerotic feature. In cerebrovascular disease, however, aortic intimal change did not play a significant role.",December 1992,"{'author': [{'given-name': 'Junichiro', '@_fa': 'true', 'surname': 'Takasu'}, {'given-name': 'Kazunori', '@_fa': 'true', 'surname': 'Takanashi'}, {'given-name': 'Shigenori', '@_fa': 'true', 'surname': 'Naito'}, {'given-name': 'Masaki', '@_fa': 'true', 'surname': 'Onishi'}, {'given-name': 'Akira', '@_fa': 'true', 'surname': 'Miyazaki'}, {'given-name': 'Yutaka', '@_fa': 'true', 'surname': 'Aoyagi'}, {'given-name': 'Nobuhiro', '@_fa': 'true', 'surname': 'Morooka'}, {'given-name': 'Yoshiaki', '@_fa': 'true', 'surname': 'Masuda'}, {'given-name': 'Yoshiaki', '@_fa': 'true', 'surname': 'Inagaki'}]}",http://api.elsevier.com/content/article/pii/002191509290124Y,1-s2.0-002191509290124Y
Noninvasive monitoring of intracranial pressure and compliance,,January 2002,"{'author': [{'given-name': 'K.', '@_fa': 'true', 'surname': 'Paulat'}, {'given-name': 'R.', '@_fa': 'true', 'surname': 'Brucher'}, {'given-name': 'D.', '@_fa': 'true', 'surname': 'Russell'}]}",http://api.elsevier.com/content/article/pii/S0003497501034877,1-s2.0-S0003497501034877
"Dynamic model for the tissue concentration and oxygen saturation of hemoglobin in relation to blood volume, flow velocity, and oxygen consumption: Implications for functional neuroimaging and coherent hemodynamics spectroscopy (CHS)","AbstractThis article presents a dynamic model that quantifies the temporal evolution of the concentration and oxygen saturation of hemoglobin in tissue, as determined by time-varying hemodynamic and metabolic parameters: blood volume, flow velocity, and oxygen consumption. This multi-compartment model determines separate contributions from arterioles, capillaries, and venules that comprise the tissue microvasculature, and treats them as a complete network, without making assumptions on the details of the architecture and morphology of the microvascular bed. A key parameter in the model is the effective blood transit time through the capillaries and its associated probability of oxygen release from hemoglobin to tissue, as described by a rate constant for oxygen diffusion. The solution of the model in the time domain predicts the signals measured by hemodynamic-based neuroimaging techniques such as functional near-infrared spectroscopy (fNIRS) and functional magnetic resonance imaging (fMRI) in response to brain activation. In the frequency domain, the model yields an analytical solution based on a phasor representation that provides a framework for quantitative spectroscopy of coherent hemodynamic oscillations. I term this novel technique coherent hemodynamics spectroscopy (CHS), and this article describes how it can be used for the assessment of cerebral autoregulation and the study of hemodynamic oscillations resulting from a variety of periodic physiological challenges, brain activation protocols, or physical maneuvers.",15 January 2014,"{'author': [{'given-name': 'Sergio', '@_fa': 'true', 'surname': 'Fantini'}]}",http://api.elsevier.com/content/article/pii/S1053811913003157,1-s2.0-S1053811913003157
Computer modeling of cardiovascular fluid–structure interactions with the deforming-spatial-domain/stabilized space–time formulation,"AbstractHemodynamic factors such as the wall shear stress are believed to affect a number of cardiovascular diseases including atherosclerosis and aneurysm. Since resolving phenomena in a living human body is currently beyond the capabilities of in vivo measurement techniques, computer modeling is expected to play an important role in gaining a better understanding of the relationship between the cardiovascular diseases and the hemodynamic factors. We have developed a computer modeling technique for cardiovascular hemodynamic simulations. With this modeling technique, patient-specific 3D geometry of an artery can be analyzed. We take into account some of the important factors in human body for the purpose of demonstrating in vivo situations in a virtual world. The interaction between the blood flow and the deformation of the arterial walls is a factor that we are specifically focusing on. For such fluid–structure interactions, we have developed a computer modeling tool based on the deforming-spatial-domain/stabilized space–time (DSD/SST) formulation. This simulation tool is applied to a patient-specific model under pulsatile blood flow conditions. The simulations show that the flow behavior with compliant arterial walls is different from what we see with rigid arterial walls. Consequently, the distribution of the wall shear stress on the compliant arterial walls is significantly different from that on the rigid arterial walls. We deduce that the compliance of the arterial walls needs to be taken into account in cardiovascular hemodynamic simulations, and the computer modeling tool we have developed can be effective in investigation of cardiovascular diseases.",15 February 2006,"{'author': [{'given-name': 'Ryo', '@_fa': 'true', 'surname': 'Torii'}, {'given-name': 'Marie', '@_fa': 'true', 'surname': 'Oshima'}, {'given-name': 'Toshio', '@_fa': 'true', 'surname': 'Kobayashi'}, {'given-name': 'Kiyoshi', '@_fa': 'true', 'surname': 'Takagi'}, {'given-name': 'Tayfun E.', '@_fa': 'true', 'surname': 'Tezduyar'}]}",http://api.elsevier.com/content/article/pii/S0045782505003117,1-s2.0-S0045782505003117
The Noninvasive Assessment of Vascular Aging,"AbstractThe growing interest in the clinical measurement of arterial aging through the noninvasive assessment of arterial stiffness is associated with important developments in novel methods and apparatus. In this review, we aimed to describe the major principles of the measurement of arterial stiffness and to critically review the advantages and limitations of the different methods. The measurement of regional stiffness is recommended by international guidelines for routine clinical practice. It is most often determined through pulse wave velocity (PWV) between 2 arterial sites. Methods using a single-site cuff-based measurement are promising. Local determination of arterial stiffness, obtained either with the well-established, high-resolution echo tracking systems or more recently with magnetic resonance imaging, is indicated for pathophysiological and pharmacologic studies. Novel apparatus that were developed for determining arterial stiffness claimed superiority over pioneering methods either through greater simplicity of use, better repeatability, or a more pertinent arterial pathway. However, the true additive value of measuring arterial aging with a given apparatus had to be translated into the predictive value of arterial stiffness as an intermediate end point, ie, the higher the arterial stiffness the higher the number of cardiovascular (CV) events. Thus, another important aim of this review was to analyze the amount of epidemiologic evidence obtained with a given method regarding the predictive value of arterial stiffness for CV events.",May 2016,"{'author': [{'given-name': 'Stéphane', '@_fa': 'true', 'surname': 'Laurent'}, {'given-name': 'Louise', '@_fa': 'true', 'surname': 'Marais'}, {'given-name': 'Pierre', '@_fa': 'true', 'surname': 'Boutouyrie'}]}",http://api.elsevier.com/content/article/pii/S0828282X16002129,1-s2.0-S0828282X16002129
Increased Wave Reflection Rather Than Central Arterial Stiffness Is the Main Determinant of Raised Pulse Pressure in Women and Relates to Mismatch in Arterial Dimensions A Twin Study,"ObjectivesOur aim was to examine the relative contributions of the first systolic shoulder (P1) and augmentation pressure (ΔPaug) to central pulse pressure (cPP), their relation to central arterial stiffness (pulse wave velocity [PWV]) and arterial diameters, and their respective heritability estimates.BackgroundcPP is augmented above P1 by ΔPaugdue to pressure waves reflected from the periphery of the circulation.MethodsWomen (n = 496) from the Twins UK adult twin registry (112 monozygotic, 135 dizygotic pairs) age 21 to 81 years were studied. cPP, P1, and ΔPaugwere estimated using the SphygmoCor system (Atcor, West Ryde, Australia) from transformed radial waveforms. Carotid-femoral PWV was measured using the same system. Aortic and femoral artery diameters were measured by ultrasonography. Heritability was estimated using structural equation modeling.ResultsP1 and ΔPaugaccounted for 22% and 76%, respectively, of the variance in cPP. After adjustment for mean arterial pressure and heart rate, P1 strongly independently positively correlated with PWV (standardized regression coefficient, β = 0.4, p &lt; 0.0001), whereas ΔPaugdid not independently correlate with PWV but independently negatively correlated with the ratio of the diameter of the femoral to that of the abdominal aorta (β = −0.12, p &lt; 0.001). Estimates of heritability (h2) of cPP, PWV, P1, and ΔPaugwere 0.43, 0.34, 0.31, and 0.62, respectively, after adjustment for mean arterial pressure and heart rate.ConclusionsThese results suggest that, in women, ΔPaugis highly heritable, is associated with the ratio of distal to proximal arterial diameters, and, independent of PWV, is a major determinant of cPP.",18 August 2009,"{'author': [{'given-name': 'Marina', '@_fa': 'true', 'surname': 'Cecelja'}, {'given-name': 'Benyu', '@_fa': 'true', 'surname': 'Jiang'}, {'given-name': 'Karen', '@_fa': 'true', 'surname': 'McNeill'}, {'given-name': 'Bernet', '@_fa': 'true', 'surname': 'Kato'}, {'given-name': 'James', '@_fa': 'true', 'surname': 'Ritter'}, {'given-name': 'Tim', '@_fa': 'true', 'surname': 'Spector'}, {'given-name': 'Phil', '@_fa': 'true', 'surname': 'Chowienczyk'}]}",http://api.elsevier.com/content/article/pii/S073510970901849X,1-s2.0-S073510970901849X
Physiologically informed dynamic causal modeling of fMRI data,"AbstractThe functional MRI (fMRI) signal is an indirect measure of neuronal activity. In order to deconvolve the neuronal activity from the experimental fMRI data, biophysical generative models have been proposed describing the link between neuronal activity and the cerebral blood flow (the neurovascular coupling), and further the hemodynamic response and the BOLD signal equation. These generative models have been employed both for single brain area deconvolution and to infer effective connectivity in networks of multiple brain areas. In the current paper, we introduce a new fMRI model inspired by experimental observations about the physiological underpinnings of the BOLD signal and compare it with the generative models currently used in dynamic causal modeling (DCM), a widely used framework to study effective connectivity in the brain. We consider three fundamental aspects of such generative models for fMRI: (i) an adaptive two-state neuronal model that accounts for a wide repertoire of neuronal responses during and after stimulation; (ii) feedforward neurovascular coupling that links neuronal activity to blood flow; and (iii) a balloon model that can account for vascular uncoupling between the blood flow and the blood volume. Finally, we adjust the parameterization of the BOLD signal equation for different magnetic field strengths. This paper focuses on the form, motivation and phenomenology of DCMs for fMRI and the characteristics of the various models are demonstrated using simulations. These simulations emphasize a more accurate modeling of the transient BOLD responses — such as adaptive decreases to sustained inputs during stimulation and the post-stimulus undershoot. In addition, we demonstrate using experimental data that it is necessary to take into account both neuronal and vascular transients to accurately model the signal dynamics of fMRI data. By refining the models of the transient responses, we provide a more informed perspective on the underlying neuronal process and offer new ways of inferring changes in local neuronal activity and effective connectivity from fMRI.",15 November 2015,"{'author': [{'given-name': 'Martin', '@_fa': 'true', 'surname': 'Havlicek'}, {'given-name': 'Alard', '@_fa': 'true', 'surname': 'Roebroeck'}, {'given-name': 'Karl', '@_fa': 'true', 'surname': 'Friston'}, {'given-name': 'Anna', '@_fa': 'true', 'surname': 'Gardumi'}, {'given-name': 'Dimo', '@_fa': 'true', 'surname': 'Ivanov'}, {'given-name': 'Kamil', '@_fa': 'true', 'surname': 'Uludag'}]}",http://api.elsevier.com/content/article/pii/S1053811915006989,1-s2.0-S1053811915006989
