title,abstract,date,authors,link,eid
Lysine-derivatized polyurethane as a clot lysing surface: conversion of adsorbed plasminogen to plasmin and clot lysis in vitro,"AbstractPolyurethane surfaces to which lysine residues are immobilized by photochemical methods are proposed as a basis for clot lysing surfaces. The lysines are attached in such a way that the ε-amino and carboxyl groups are free. We showed previously that these surfaces, when placed in contact with plasma, adsorb only plasminogen and virtually no other proteins (McClung et al., J. Biomed. Mater. Res. 49 (2000) 409). In this communication, data based on a chromogenic substrate assay are presented showing that plasminogen adsorbed to these surfaces is readily converted to plasmin in the presence of tissue-plasminogen activator (t-PA). Moreover, the rate of activation on the surface is considerably greater than in solution. Experiments demonstrating the ability of these surfaces to dissolve fibrin clots are also reported. Surfaces exposed to plasma and then to t-PA were placed in citrated plasma. On recalcification, clotting was initiated, but the incipient clots were soon dissolved. On control surfaces (no lysine or lysine in which the ε-amino groups were not available) coagulation continued until a stable clot was formed. Similar observations were made when the plasma/t-PA exposed surfaces were placed in a pure fibrinogen solution and thrombin was added.",July 2001,"{'author': [{'given-name': 'W.G.', '@_fa': 'true', 'surname': 'McClung'}, {'given-name': 'D.L.', '@_fa': 'true', 'surname': 'Clapper'}, {'given-name': 'S.-P.', '@_fa': 'true', 'surname': 'Hu'}, {'given-name': 'J.L.', '@_fa': 'true', 'surname': 'Brash'}]}",http://api.elsevier.com/content/article/pii/S0142961200003781,1-s2.0-S0142961200003781
The effect of 40 kHz ultrasound on tissue plasminogen activator-induced clot lysis in three in vitro models,"AbstractIn a previous study, high-frequency ultrasound (US) (3 MHz) was shown to enhance in vitro fibrinolysis through enhanced supply of plasminogen to the clot surface. The application of high-frequency US is limited in vivo, however, due to tissue heating. We continued our research using low-frequency US with less tissue heating and improved penetration of the US. Three different in vitro models, internal plasma clot lysis and external lysis with compacted and noncompacted plasma clots, were used to determine the magnitude of the effect of low-frequency US (40 kHz; 0.5 W/cm2) on tissue plasminogen activator-induced lysis and to elucidate the mechanisms behind the effect. US enhanced lysis in all three models, with the largest effects (fourfold) being in the compacted plasminogen-poor clot model. Plasminogen supply to the clot surface was again shown to be an important contributor to US-enhanced lysis. (E-mail: d.rijken@erasmusmc.nl)",November 2004,"{'author': [{'given-name': 'Marlien', '@_fa': 'true', 'surname': 'Pieters'}, {'given-name': 'Rob T.', '@_fa': 'true', 'surname': 'Hekkenberg'}, {'given-name': 'Marrie', '@_fa': 'true', 'surname': 'Barrett-Bergshoeff'}, {'given-name': 'Dingeman C.', '@_fa': 'true', 'surname': 'Rijken'}]}",http://api.elsevier.com/content/article/pii/S0301562904002388,1-s2.0-S0301562904002388
Observations on optimal conditions for lysis of whole blood clots and use of this assay as a screening assay in clinical investigation,"AbstractThese studies describe an assay of whole blood clot lysis as measured by release of 125I-fibrinogen degradation products. Optimal rates of lysis were obtained at 37°C in 10–12 mM EDTA or 3,8% citrate and 4 u of thrombin/ml. Eighteen normal subjects and eight patients (six with recurrent deep vein thrombosis, one with thrombasthenia, and one with hepatitis and resolving portal vein thrombosis) were studied using this assay. The clots of seventeen of the eighteen normal subjects were 50% lysed at 40 hours. The clots of the patients with venous thrombosis and thrombasthenia did not lyse whereas the clots of the patient with hepatitis, resolving portal vein thrombosis and a high plasminogen activator level (0.32 CTA units) were 100% lysed at 4.5 hrs.",1 December 1982,"{'author': [{'given-name': 'Marion S.', '@_fa': 'true', 'surname': 'Lockhart'}, {'given-name': 'Elisa T.', '@_fa': 'true', 'surname': 'Lee'}, {'given-name': 'Fletcher B.', '@_fa': 'true', 'surname': 'Taylor'}]}",http://api.elsevier.com/content/article/pii/0049384882901542,1-s2.0-0049384882901542
Automated alkaline lysis for industrial scale cGMP production of pharmaceutical grade plasmid-DNA,"AbstractPlasmid DNA for biopharmaceutical applications is mainly produced in E. coli cells. The first and most crucial step for recovering the plasmid is the cell lysis. Governed by the physico-chemical properties of the polynucleotide, alkaline lysis has been the lysis-method of choice. This chemical disintegration technique was initially developed for the lab scale and non-pharmaceutical applications. A continuous, fully automated and closed system combining alkaline lysis, neutralization and clarification in one gentle and generic operation was developed. This system consists of a three units. One unit controls mixing and contact time during the alkaline treatment, another one controls the neutralization and the concurrent formation of flocs and a third one the separation of flocs and pDNA containing lysate. Based on optimization experiments the selected process parameters resulted in yields up to 100% and homogeneities comparable to that obtained by gentle manual lysis. The process does not need enzymes and it is scalable and routinely used for cGMP-production of pharmaceutical grade plasmid DNA from 200L fermentations.",30 January 2007,"{'author': [{'given-name': 'Jochen', '@_fa': 'true', 'surname': 'Urthaler'}, {'given-name': 'Christine', '@_fa': 'true', 'surname': 'Ascher'}, {'given-name': 'Helga', '@_fa': 'true', 'surname': 'Wöhrer'}, {'given-name': 'Roman', '@_fa': 'true', 'surname': 'Necina'}]}",http://api.elsevier.com/content/article/pii/S0168165606007309,1-s2.0-S0168165606007309
Altered plasma fibrin clot properties in patients with digestive tract cancers: Links with the increased thrombin generation,"AbstractObjectivesEvidence indicates that cancer patients have increased thromboembolic risk. Given a potential role of prothrombotic clot phenotype in thrombosis, we investigated plasma fibrin clot properties in patients with digestive tract cancer (DTC).MethodsWe studied 44 consecutive patients with DTC, including 26 subjects with colorectal cancer, versus 47 controls matched for demographics and cardiovascular risk factors. We evaluated ex vivo plasma fibrin clot permeability (Ks), turbidimetry (lag phase and maximum absorbance, ΔAbs), and efficiency of fibrinolysis using 3 different measures (CLT, t50% and maximum rate of d-dimer release from clots, d-Drate).ResultsPatients with DTC had lower Ks (−11.5%, p=0.016), shorter lag phase (−5%, p=0.019), longer CLT (+17%, p&lt;0.001) and t50% (+8%, p=0.031), and reduced d-Drate (−12%, p&lt;0.001) compared with controls. After adjustment for potential confounders, thrombin–antithrombin (TAT) complexes were the independent predictor of CLT and t50% in the patients, while Ks was independently associated with tissue plasminogen activator but not with TAT. In high grade tumor patients (n=26) compared with the remainder (n=18), Ks was lower (p=0.004), and lag phase shorter (p=0.03), while CLT (p=0.012) and t50% (p=0.008) were longer, suggesting more profound unfavorable alterations in fibrin clots properties.ConclusionsThis study is the first to show that patients with DTC tend to form less permeable fibrin clots relatively resistant to lysis. Prothrombotic clot phenotype might represent a novel prothrombotic mechanism in cancer patients.",March 2013,"{'author': [{'given-name': 'Katarzyna', '@_fa': 'true', 'surname': 'Gronostaj'}, {'given-name': 'Piotr', '@_fa': 'true', 'surname': 'Richter'}, {'given-name': 'Wojciech', '@_fa': 'true', 'surname': 'Nowak'}, {'given-name': 'Anetta', '@_fa': 'true', 'surname': 'Undas'}]}",http://api.elsevier.com/content/article/pii/S0049384812008547,1-s2.0-S0049384812008547
Recurrent Clotting of a Continuous-Flow Right Ventricular Assist Device—Repeated Thrombolysis With Two Different Protocols,,December 2015,"{'author': [{'given-name': 'Anna', '@_fa': 'true', 'surname': 'Maria Schürner'}, {'given-name': 'Markus J.', '@_fa': 'true', 'surname': 'Wilhelm'}, {'given-name': 'Volkmar', '@_fa': 'true', 'surname': 'Falk'}, {'given-name': 'Frank', '@_fa': 'true', 'surname': 'Ruschitzka'}, {'given-name': 'Dominique', '@_fa': 'true', 'surname': 'Bettex'}, {'given-name': 'Alain', '@_fa': 'true', 'surname': 'Rudiger'}]}",http://api.elsevier.com/content/article/pii/S1053077014005904,1-s2.0-S1053077014005904
Altered lysis resistance of platelet-rich clots in patients with insulin-dependent diabetes mellitus,"AbstractThe fibrinolytic resistance of platelet-rich arterial thrombi received much attention. Clot lysis method was used to assess the in vitro fibrinolytic properties in diabetes mellitus. Platelet rich (PRP) clots were formed by addition of thrombin, and lysis was induced by tissue-plasminogen-activator. The coagulation and lysis was followed by the light scattering properties. A special pattern of good initial lysis followed by a second clotting phase was observed in more than half of insulin dependent diabetic patients, while a similar pattern of clot-lysis was only occasionally found in non-insulin dependent diabetes mellitus or in the healthy control group. Following the thrombin activation of washed, gel-filtered platelets, the supernatants possessed an inhibitory action on in vitro lysis of PPP-clots. This suppression was remarkably stronger in IDDM, along with the highest PAI-1 activity concentration ratio of the platelet lysates, compared to plasmatic levels. The relation of this special type of PRP clot-lysis resistance to diabetic vascular complications needs further clarifying and investigations.",1 July 1995,"{'author': [{'given-name': 'Miklos', '@_fa': 'true', 'surname': 'Udvardy'}, {'given-name': 'Emoke', '@_fa': 'true', 'surname': 'Posan'}, {'given-name': 'Jolan', '@_fa': 'true', 'surname': 'Harsfalvi'}]}",http://api.elsevier.com/content/article/pii/004938489500090E,1-s2.0-004938489500090E
Dilute blood clot lysis time and electrophoretic lipoprotein fractions in a population sample of healthy Romanians,"AbstractSerum total lipids and cholesterol, electrophoretically determined lipoprotein concentrations, serum pseudocholinesterase and dilute blood clot lysis time were determined in 630 healthy subjects (287 men and 343 women) aged 20–60, working in the food industry. A high incidence of over-weight was noted ranging from 22.4% in women aged 20–40 to 58.7% in men aged 41–60. Over-weight subjects presenting higher levels of serum cholesterol, total lipids and of the pre-beta electrophoretic fraction also had a higher pseudo-cholinesterase activity and a more delayed clot lysis time than normal-weight subjects matched as to age and sex. When the material was divided into quintiles for pre-beta- and beta-lipoproteins, a highly significant delay of fibrinolysis was noted in the fourth and fifth quintiles for pre-beta-lipoproteins, but no significant changes of lysis time occurred with increasing concentrations of beta-lipoproteins. Possible explanations of the abovementioned findings are briefly discussed.",June 1977,"{'author': [{'given-name': 'Titus A.', '@_fa': 'true', 'surname': 'Popescu'}, {'given-name': 'Codruţa', '@_fa': 'true', 'surname': 'Stef'}, {'given-name': 'Gavril', '@_fa': 'true', 'surname': 'Moraru'}, {'given-name': 'Mircea P.', '@_fa': 'true', 'surname': 'Cucuianu'}]}",http://api.elsevier.com/content/article/pii/0021915077900533,1-s2.0-0021915077900533
Fibrin clot properties in women heterozygous for factor V Leiden mutation: Effects of oral contraceptives,"AbstractIntroductionOral contraceptives (OC) in the presence of factor V Leiden mutation (FVL) markedly increase the risk of venous thromboembolism (VTE). Little is known about the OC and FVL-related alterations in fibrin clot properties.Subjects and MethodsPlasma fibrin clot permeability (Ks) and efficiency of lysis, reflected by clot lysis time (CLT) and the rate of D-dimer release from clots (D-Drate) induced by recombinant tissue plasminogen activator (tPA) were determined in 25 women with a family history of VTE who were heterozygous for FVL [FVL(+/−) – twice, on third-generation OC and after their discontinuation. Female non-carriers of FVL, matched for demographics, using OC and after their discontinuation served as controls (n=25). All participants had no personal history of VTE.ResultsOC discontinuation in FVL(+/−) women resulted in shortened CLT (−9%), and increased Ks (+4%) and D-Drate (+1.4%; all p&lt;0.01). Alterations in fibrin clot properties were associated with decreased prothrombin fragments 1+2 (F1+2) (−8%), plasminogen activator inhibitor-1 (PAI-1) antigen (−11%), and thrombin activatable fibrinolysis inhibitor (TAFI) activity (−20%; all p&lt;0.01). During OC use FVL(+/−) carriers compared with non-carriers had higher platelet count, activity of PAI-1, TAFI, and tPA, as well as prolonged CLT and higher D-Dmax, along with lower D-Drate and Ks. Multiple regression analysis adjusted for fibrinogen and age, showed that PAI-1 antigen and TAFI activity independently predicted CLT in FVL(+/−) women on OC.ConclusionFVL(+/−) is associated with hypofibrinolysis in apparently healthy women and third-generation OC administration unfavorably alters plasma clot characteristics in female FVL(+/−) carriers with a family history of thrombotic events.",October 2012,"{'author': [{'given-name': 'Marzena', '@_fa': 'true', 'surname': 'Krzek'}, {'given-name': 'Mariola', '@_fa': 'true', 'surname': 'Ciesla-Dul'}, {'given-name': 'Michal', '@_fa': 'true', 'surname': 'Zabczyk'}, {'given-name': 'Anetta', '@_fa': 'true', 'surname': 'Undas'}]}",http://api.elsevier.com/content/article/pii/S0049384812006780,1-s2.0-S0049384812006780
Clot Lysis in a Primate Model of Peripheral Arterial Occlusive Disease with Use of Systemic or Intraarterial Reteplase: Addition of Abciximab Results in Improved Vessel Reperfusion,N/A,February 2004,"{'author': [{'given-name': 'Marian T.', '@_fa': 'true', 'surname': 'Nakada'}, {'given-name': 'Michael O.', '@_fa': 'true', 'surname': 'Montgomery'}, {'given-name': 'Mark A.', '@_fa': 'true', 'surname': 'Nedelman'}, {'given-name': 'J. Luis', '@_fa': 'true', 'surname': 'Guerrero'}, {'given-name': 'Sidney A.', '@_fa': 'true', 'surname': 'Cohen'}, {'given-name': 'Elliot S.', '@_fa': 'true', 'surname': 'Barnathan'}, {'given-name': 'Robert E.', '@_fa': 'true', 'surname': 'Jordan'}]}",http://api.elsevier.com/content/article/pii/S105104430760373X,1-s2.0-S105104430760373X
Reduced clot-stability during the first 6hours after aneurysmal subarachnoid haemorrhage – a prospective case-control study,"AbstractIntroductionEarly rebleeding is an important cause of death and disability following aneurysmal subarachnoid haemorrhage (SAH). Recent studies have shown that 50-90% of the rebleedings occurred within the first 6hours after the primary bleeding. The mechanism leading to rebleeding remains to be established. In the present prospective case-control study we hypothesize that patients with SAH develop a coagulopathy characterized by reduced clot stability during the early period after the initial bleeding.MethodsPatients with aneurysmal SAH was studied with a dynamic clot lysis assay and markers of fibrinolysis and clot stabilizers in blood samples taken within and after 6hours after onset of bleeding. Results were compared with blood samples from age and gender matched healthy controls.Results36 patients were enrolled, 26 patients had blood samples collected within 6hours after the initial bleeding whereas 10 patients had blood samples taken later than 6hours after the initial bleeding. Patients demonstrated significantly reduced clot stability during the first 6hours after initial bleeding. Fibrinolytic activity was increased during the first 6hours along with the inhibitors of fibrinolysis whereas the modulators of fibrinolysis were reduced or inactivated.ConclusionDuring the first 6hours after SAH patients exhibit reduced clot-stability. Probably a consequence of activated fibrinolysis in combination with reduced or inactivated factor XIII and thrombin-activable fibrinolysis inhibitor.",May 2012,"{'author': [{'given-name': 'Carl C.', '@_fa': 'true', 'surname': 'Larsen'}, {'given-name': 'Benny', '@_fa': 'true', 'surname': 'Sørensen'}, {'given-name': 'Jørn D.', '@_fa': 'true', 'surname': 'Nielsen'}, {'given-name': 'Jens', '@_fa': 'true', 'surname': 'Astrup'}]}",http://api.elsevier.com/content/article/pii/S0049384812000448,1-s2.0-S0049384812000448
Dermatan Sulfate Enhances the Lysis of Laser-induced Thrombus In Vivo,,15 August 1998,"{'author': [{'given-name': 'Kazimiez', '@_fa': 'true', 'surname': 'Krupinski'}, {'given-name': 'Michael', '@_fa': 'true', 'surname': 'Bielawiec'}, {'given-name': 'Keiichi', '@_fa': 'true', 'surname': 'Yoshida'}, {'given-name': 'M', '@_fa': 'true', 'surname': 'Kyogashima'}, {'given-name': 'Yumiko', '@_fa': 'true', 'surname': 'Takada'}, {'given-name': 'Akikazu', '@_fa': 'true', 'surname': 'Takada'}]}",http://api.elsevier.com/content/article/pii/S0049384898000772,1-s2.0-S0049384898000772
Impaired clot lysis in the presence of human neutrophil elastase,,15 October 1995,"{'author': [{'given-name': 'Edvin T.', '@_fa': 'true', 'surname': 'Bach-Gansmo'}, {'given-name': 'Sigrun', '@_fa': 'true', 'surname': 'Halvorsen'}, {'given-name': 'Hans Christian', '@_fa': 'true', 'surname': 'Godal'}, {'given-name': 'Ole H.', '@_fa': 'true', 'surname': 'Skjønsberg'}]}",http://api.elsevier.com/content/article/pii/004938489500161J,1-s2.0-004938489500161J
Molecular transport during fibrin clot lysis,"AbstractFibrin clot lysis is a dynamic process in which transport of fibrinolytic proteins plays an important role. Various recently established transport processes for plasminogen as well as for tissue-type and urokinase-type plasminogen activator (t-PA and u-PA, respectively) are reviewed.During internal lysis of a plasma clot, plasminogen is translocated from the fluid phase to the surface of the lysing fibrin fibres. During external lysis, plasminogen strongly accumulates on the moving surface of the clot. In both types of lysis, binding takes place on C-terminal lysine residues in partially degraded fibrin that are generated by plasmin. The recently discovered thrombin activatable fibrinolysis inhibitor (TAFI) inhibits plasminogen binding by removing the C-terminal lysine residues. TAFI is a plasma carboxypeptidase B that is activated by thrombin and that links the coagulation system and the fibrinolytic system.Transport of plasminogen activators is, in particular, essential for external clot lysis as it occurs during thrombolytic therapy. Because transport of proteins is not only mediated by diffusion, but also by fluid permeation, flow strongly promotes clot lysis. Penetration of plasminogen activators into clots is hampered by fibrin binding. While t-PA sticks to the surface of a clot, u-PA is able to enter a clot unhindered.Recent studies show that ultrasound promotes plasminogen activator-induced clot lysis. A variety of mechanisms have been proposed to explain this promotion. Results indicate that an increased transport of fibrinolytic proteins significantly contributes to the acceleration of fibrinolysis by ultrasound.",March 2000,"{'author': [{'given-name': 'D.C.', '@_fa': 'true', 'surname': 'Rijken'}, {'given-name': 'D.V.', '@_fa': 'true', 'surname': 'Sakharov'}]}",http://api.elsevier.com/content/article/pii/S0268949900900729,1-s2.0-S0268949900900729
A Reconstituted Dilute Blood Clot Lysis Assay for the Medium Throughput Screening of Thrombolytic Compounds,"AbstractAntithrombotic and clotting factors have long been targets for drug discovery, necessitating the development of blood assays to determine the efficacy of lead compounds prior to animal testing. We have developed a reconstituted blood clot lysis assay which eliminates the need for on-site donors. The assay uses whole blood stored at 4°C obtained from a local blood bank, diluted 1:10 in phosphate buffer. This blood was supplemented with125I-labeled fibrinogen and the release of radioactive fibrinopeptides from formed clots was measured. The whole blood used in this assay, which had been stored at 4°C for several days, no longer formed solid or retracting clots. Thus, platelets 5–7 daysex vivo(165 × 106platelets) were added to the whole blood in the presence of thrombin (0.80 IU/ml) to form clots. Solid clots formed within 2 min of thrombin addition and began retracting shortly thereafter. In the absence of any thrombolytic agent, clots fully retracted within 2.5 h and remained stable. Thrombin-stimulated clot formation was completely inhibited by heparin. Clots could be lysed in a dose-dependent fashion in the presence of tissue-type plasminogen activator. Clot lysis could be completely inhibited in a dose-dependent fashion with plasminogen activator inhibitor type 1. To demonstrate the utility of this assay as a screen for thrombolytic agents, a 14-amino-acid PAI-1-inhibitory peptide relieved the PAI-1 effect on tPA in a dose-dependent fashion. These data describe an assay for the screening of potential pro-fibrinolytic agents that target PAI-1 inhibition in a human plasma-based system that is versatile, cost-effective, and physiologically relevant and does not rely on the availability of on-site blood donors.",15 May 1999,"{'author': [{'given-name': 'Albert P.', '@_fa': 'true', 'surname': 'Gadbut'}, {'given-name': 'John R.', '@_fa': 'true', 'surname': 'Schullek'}, {'given-name': 'Arthur M.', '@_fa': 'true', 'surname': 'Hanel'}, {'given-name': 'David R.E.', '@_fa': 'true', 'surname': 'MacAllan'}]}",http://api.elsevier.com/content/article/pii/S0003269799940654,1-s2.0-S0003269799940654
Anti-inflammatory and anti-fibrinolytic effects of thrombomodulin alfa through carboxypeptidase B2 in the presence of thrombin,"AbstractBackgroundThrombomodulin (TM) alfa, a recombinant human soluble TM, enhances activation of pro-carboxypeptidase B2 (pro-CPB2) by thrombin. Activated pro-CPB2 (CPB2) exerts anti-inflammatory and anti-fibrinolytic activities. Therefore, TM alfa may also have anti-inflammatory and anti-fibrinolytic effects through CPB2. However, these effects of TM alfa have not been elucidated. In the present study, we investigated the effects of TM alfa on inactivation of complement component C5a as an anti-inflammatory effect and prolongation of clot lysis time as an anti-fibrinolytic effect via CPB2 in vitro.MethodsCPB2 activity and tissue factor-induced thrombin generation was examined by a chromogenic assay. C5a inactivation was evaluated by C-terminal cleavage of C5a and inhibition of C5a-induced human neutrophil migration. Clot lysis time prolongation was examined by a tissue-type plasminogen activator-induced clot lysis assay.ResultsCPB2 activity in human plasma was increased by TM alfa and thrombin in a concentration-dependent manner. TM alfa inhibited tissue factor-induced thrombin generation and enhanced pro-CPB2 activation in human plasma simultaneously. The mass spectrum of C5a treated with TM alfa, thrombin, and pro-CPB2 was decreased at 156m/z, indicating that TM alfa enhanced the processing of C5a to C-terminal-cleaved C5a, an inactive form of C5a. C5a-induced human neutrophil migration was decreased after C5a treatment with TM alfa, thrombin, and pro-CPB2. TM alfa prolonged the clot lysis time in human plasma, and this effect was completely abolished by addition of a CPB2 inhibitor.ConclusionsTM alfa exerts anti-inflammatory and anti-fibrinolytic effects through CPB2 in the presence of thrombin in vitro.",November 2016,"{'author': [{'given-name': 'Shunsuke', '@_fa': 'true', 'surname': 'Tawara'}, {'given-name': 'Takumi', '@_fa': 'true', 'surname': 'Sakai'}, {'given-name': 'Osamu', '@_fa': 'true', 'surname': 'Matsuzaki'}]}",http://api.elsevier.com/content/article/pii/S0049384816305461,1-s2.0-S0049384816305461
Reduced In Vitro Clot Lysis and Release of More Active Platelet PAI-1 in Polycythemia Vera and Essential Thrombocythemia,"AbstractBecause platelets interact with fibrinolysis in a complex manner, it can be expected that with abnormal platelet numbers and quality this interference can be even more profound. The aim of this work was to study the lysis-resistance of platelet-rich clots in diseases with high platelet counts: polycythemia vera (PV), essential thrombocythemia (ET) and to make comparison with polyglobulia (PG). Platelet-rich plasma (PRP) and platelet-poor plasma (PPP) were analyzed by an in vitro clot lysis test. Plasminogen activator inhibitor-1 (PAI-1) activity was measured in plasma and in the supernatants of the washed and gel-filtered platelets after activation by thrombin. The lysis showed decreased speed of PPP-clots in PV and ET. This phenomenon was even more marked in PRP-clots from PV and ET, but further increased lysis resistance after retraction was not observed in PV and ET, most likely due to abnormal platelet functions. Our results suggest that the fibrinolytic activity is reduced in PV and ET, and may play a role both in the increased aptitude for venous thrombosis and in the arterial complications. These are partly caused by higher plasmatic PAI-1 activity as well as by more active platelet PAI-1. The PAI-1 activity was significantly higher in the supernatants of the washed and gel-filtered platelets of PV after activation by thrombin compared with controls. Other factors might have influenced the reduced fibrinolysis.",15 April 1998,"{'author': [{'given-name': 'Emőke', '@_fa': 'true', 'surname': 'Pósán'}, {'given-name': 'György', '@_fa': 'true', 'surname': 'Ujj'}, {'given-name': 'Attila', '@_fa': 'true', 'surname': 'Kiss'}, {'given-name': 'Béla', '@_fa': 'true', 'surname': 'Telek'}, {'given-name': 'Kálmán', '@_fa': 'true', 'surname': 'Rák'}, {'given-name': 'Miklós', '@_fa': 'true', 'surname': 'Udvardy'}]}",http://api.elsevier.com/content/article/pii/S004938489800005X,1-s2.0-S004938489800005X
IMPAIRED CLOT LYSIS BY rt-PA CATALYZED MINI-PLASMINOGEN ACTIVATION,"AbstractThe fibrinolytic system contains a proenzyme plasminogen (Plg) which is converted to plasmin (Plm) by the action of Plg activators. Physiological Plg activators are: tissue-type plasminogen activator (t-PA) and urokinase-type plasminogen activator. Plg was shown to be further cleaved by leukocyte elastase producing several fragments, one of wich is called mini-plasminogen (mini-Plg) or neo-plasminogen Val442. In this paper we studied whether mini-Plg is able to produce clot lysis when it is activated by rt-PA in purified systems and in Plg depleted normal plasma. We found that mini-Plg clot lysis time was longer than that of Plg. Clot lysis times were 2.3 minutes ± 0.06 for Plg and 9.8 minutes ± 0.1 for mini-Plg. Mini-Plg is less efficient than Plg in producing clot lysis at all studied concentrations (0.1–1.2μM). In Plg depleted normal human plasma mini-Plg is unable to produce complete clot lysis in presence of rt-PA. Although mini-Plg can be activated to mini-Plm by rt-PA, these results show that the activation process is insufficient to produce an efficient clot lysis. © 1997 Elsevier Science Ltd",15 June 1997,"{'author': [{'given-name': 'Cristina', '@_fa': 'true', 'surname': 'Duboscq'}, {'given-name': 'Valeria', '@_fa': 'true', 'surname': 'Genoud'}, {'given-name': 'M.Fernanda', '@_fa': 'true', 'surname': 'Parborell'}, {'given-name': 'Lucía C.', '@_fa': 'true', 'surname': 'Kordich'}]}",http://api.elsevier.com/content/article/pii/S0049384897000996,1-s2.0-S0049384897000996
"Influence of polymer architecture on antigens camouflage, CD47 protection and complement mediated lysis of surface grafted red blood cells","AbstractHyperbranched polyglycerol (HPG) and polyethylene glycol (PEG) polymers with similar hydrodynamic sizes in solution were grafted to red blood cells (RBCs) to investigate the impact of polymer architecture on the cell structure and function. The hydrodynamic sizes of polymers were calculated from the diffusion coefficients measured by pulsed field gradient NMR. The hydration of the HPG and PEG was determined by differential scanning calorimetry analyses. RBCs grafted with linear PEG had different properties compared to the compact HPG grafted RBCs. HPG grafted RBCs showed much higher electrophoretic mobility values than PEG grafted RBCs at similar grafting concentrations and hydrodynamic sizes indicating differences in the structure of the polymer exclusion layer on the cell surface. PEG grafting impacted the deformation properties of the membrane to a greater degree than HPG. The complement mediated lysis of the grafted RBCs was dependent on the type of polymer, grafting concentration and molecular size of grafted chains. At higher molecular weights and graft concentrations both HPG and PEG triggered complement activation. The magnitude of activation was higher with HPG possibly due to the presence of many hydroxyl groups per molecule. HPG grafted RBCs showed significantly higher levels of CD47 self-protein accessibility than PEG grafted RBCs at all grafting concentrations and molecular sizes. PEG grafted polymers provided, in general, a better shielding and protection to ABO and minor antigens from antibody recognition than HPG polymers, however, the compact HPGs provided greater protection of certain antigens on the RBC surface. Our data showed that HPG 20kDa and HPG 60kDa grafted RBCs exhibited properties that are more comparable to the native RBC than PEG 5kDa and PEG 10kDa grafted RBCs of comparable hydrodynamic sizes. The study shows that small compact polymers such as HPG 20kDa have a greater potential in the generation of functional RBC for therapeutic delivery applications. The intermediate sized polymers (PEG or HPG) which showed greater antigen camouflage at lower grafting concentrations have significant potential in transfusion as universal red blood donor cells.",November 2012,"{'author': [{'given-name': 'Rafi', '@_fa': 'true', 'surname': 'Chapanian'}, {'given-name': 'Iren', '@_fa': 'true', 'surname': 'Constantinescu'}, {'given-name': 'Nicholas A.A.', '@_fa': 'true', 'surname': 'Rossi'}, {'given-name': 'Nadia', '@_fa': 'true', 'surname': 'Medvedev'}, {'given-name': 'Donald E.', '@_fa': 'true', 'surname': 'Brooks'}, {'given-name': 'Mark D.', '@_fa': 'true', 'surname': 'Scott'}, {'given-name': 'Jayachandran N.', '@_fa': 'true', 'surname': 'Kizhakkedathu'}]}",http://api.elsevier.com/content/article/pii/S0142961212007843,1-s2.0-S0142961212007843
Major mechanistic differences explain the higher clot lysis potency of reteplase over alteplase: lack of fibrin binding is an advantage for bolus application of fibrin-specific thrombolytics,"SummaryReteplase is a plasminogen activator composed of the kringle 2 and the protease domain of tissue-type plasminogen activator (alteplase). Two bolus injections of 10 U, 30 min apart, allow a more rapid and complete reperfusion of the occluded vessel than the accelerated infusion-regimen of alteplase. The longer half-life of reteplase is supposed to be a reason for the high in-vivo potency of the molecule. The standard in-vitro analysis revealed a lower plasmin-forming activity and a lack of high-affinity fibrin binding of reteplase compared to alteplase. In this paper, we determine the activity of reteplase and alteplase in a dynamic plasma clot lysis model. In contrast to other clot lysis activity assays, this model allows the pressure-driven plasma to flow through the clot, mimicking the in-vivo situation. At low concentrations, both reteplase and alteplase have a similar activity. At high concentrations, as achieved during the treatment of acute myocardial infarction, reteplase is more potent than alteplase. Immunostaining of plasma clots demonstrates that alteplase tightly binds to the fibrin matrix and accumulates at the surface of the clot. As a consequence, activation of plasminogen and the subsequent degradation of the fibrin matrix is supposed to occur from the surface to the interior of the clot, depending on the permanent supply of plasminogen from the plasma. In contrast, reteplase penetrates the clot due to its lack of fibrin binding which in turn allows the activation of plasminogen inside the clot. We discuss the ability of plasma clot penetration in relation to the achievement of a high in-vivo efficacy of fibrinspecific thrombolytic agents, especially when applied by bolus injection.",May 1997,"{'author': [{'given-name': 'S.', '@_fa': 'true', 'surname': 'Fischer'}, {'given-name': 'U.', '@_fa': 'true', 'surname': 'Kohnert'}]}",http://api.elsevier.com/content/article/pii/S0268949997800574,1-s2.0-S0268949997800574
